NATUREZA,TITULO,ANO,PAIS,IDIOMA,FLAG-RELEVANCIA,DOI,TITULO-INGLES,FLAG-DIVULGACAO-CIENTIFICA,APRESENTACAO-DE-TRABALHO_Id
"OUTRA","Checkpointing: desafios em sistemas distribuídos e em bancos de dados","2012","Brasil","Português","NAO","","","NAO",0
