TEXTO-RESUMO-CV-RH,TEXTO-RESUMO-CV-RH-EN,DADOS-GERAIS_Id
"possui graduação em Engenharia de Computação (1995), mestrado em Ciência da Computação (1998) e doutorado em Ciência da Computação (2001) pela Universidade Estadual de Campinas. Atualmente é professora doutora (MS-3-1) do Instituto de Computação da Universidade Estadual de Campinas. Principais temas de pesquisa: sistemas distribuídos, sistemas operacionais e software livre.","bachelor's at Engenharia de Computação from Universidade Estadual de Campinas (1995), master's at Computer Science from Universidade Estadual de Campinas (1998) and doctorate at Computer Science from Universidade Estadual de Campinas (2001). Has experience in Computer Science, focusing on Computer Science, acting on the following subjects: algoritmos distribuídos and tolerância a falhas.",0
