NATUREZA,TIPO,TITULO,ANO,PAIS,IDIOMA,HOME-PAGE,FLAG-RELEVANCIA,DOI,TITULO-INGLES,TIPO-INGLES,OUTRAS-ORIENTACOES-CONCLUIDAS_Id
"INICIACAO_CIENTIFICA","","Ambiente para Visualização de Protocolos de Checkpointing","2003","Brasil","Português","","NAO","","","",0
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Estudo sobre Replicação de Dados em Sistemas Distribuídos","2008","Brasil","Português","","NAO","","","",1
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Máquinas Virtuais: uma comparação de desempenho e usos","2008","Brasil","Português","","NAO","","","",2
"INICIACAO_CIENTIFICA","","Implementação de novas funcionalidades no módulo OpenFlow do simulador de redes NS-3","2014","Brasil","Português","","NAO","","","",3
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Um estudo sobre a Bitcoin e possíveis aplicações da cadeia de blocos","2016","Brasil","Português","","NAO","","","",4
"INICIACAO_CIENTIFICA","","Implementação de um algoritmo de adaptação da taxa de transmissão em um sistema GNU/Linux para roteadores Wi-Fi","2010","Brasil","Português","","NAO","","","",5
