NATUREZA,TITULO,ANO,PAIS,IDIOMA,HOME-PAGE,FLAG-RELEVANCIA,DOI,TITULO-INGLES,ORIENTACOES-CONCLUIDAS-PARA-DOUTORADO_Id
"Tese de doutorado","Uma Ponte entre as Abordagens Síncrona e Quase-Síncrona para Checkpointing","2006","Brasil","Português","","NAO","","",0
