NATUREZA,TIPO,TITULO,ANO,PAIS,IDIOMA,HOME-PAGE,FLAG-RELEVANCIA,DOI,TITULO-INGLES,ORIENTACOES-CONCLUIDAS-PARA-MESTRADO_Id
"Dissertação de mestrado","ACADEMICO","Arquitetura de Software para Recuperação de Falhas Utilizando Checkpointing Quase-Síncrono","2003","Brasil","Português","","NAO","","",0
"Dissertação de mestrado","ACADEMICO","Coleta de Lixo para Protocolos de Checkpointing","2003","Brasil","Português","","NAO","","",1
"Dissertação de mestrado","NAO_INFORMADO","Uma comparação entre diversas tecnologias de comunicação de objetos distribuídos em Java","2004","Brasil","Português","","NAO","","",2
"Dissertação de mestrado","ACADEMICO","Busca e Compartilhamento de Componentes de Software em Redes Peer-to-Peer","2006","Brasil","Português","","NAO","","",3
"Dissertação de mestrado","ACADEMICO","Uma solução de alta disponibilidade para o Sistema de Arquivos Distribuído do Hadoop","2013","Brasil","Português","","NAO","","",4
"Dissertação de mestrado","ACADEMICO","Mecanismos para Escalonamento de Aplicações MapReduce de Diferentes Prioridades","2017","Brasil","Português","","NAO","","",5
"Dissertação de mestrado","ACADEMICO","Gerência Autonômica de Recursos para Redes Mesh sem Fio","2008","Brasil","Português","","NAO","","",6
