NIVEL-DO-CURSO,TITULO,ANO,PAIS,IDIOMA,MEIO-DE-DIVULGACAO,HOME-PAGE-DO-TRABALHO,FLAG-RELEVANCIA,DOI,TITULO-INGLES,FLAG-DIVULGACAO-CIENTIFICA,CURSO-DE-CURTA-DURACAO-MINISTRADO_Id
"APERFEICOAMENTO","Moeda fiduciária, Estados e mercados em crise","2013","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",0
