NATUREZA,TITULO-DO-TRABALHO,ANO-DO-TRABALHO,PAIS-DO-EVENTO,IDIOMA,MEIO-DE-DIVULGACAO,HOME-PAGE-DO-TRABALHO,FLAG-RELEVANCIA,DOI,TITULO-DO-TRABALHO-INGLES,FLAG-DIVULGACAO-CIENTIFICA,TRABALHO-EM-EVENTOS_Id
"COMPLETO","The financial crisis and the global shadow banking system","2009","França","Inglês","MEIO_DIGITAL","","NAO","","","NAO",0
"COMPLETO","The seventh stage of the evolution of the banking system","2012","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",1
"COMPLETO","As operações com derivativos das empresas de economias emergentes","2009","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",2
