TEXTO-RESUMO-CV-RH,TEXTO-RESUMO-CV-RH-EN,DADOS-GERAIS_Id
"Possui graduação em Ciências Econômicas pela Universidade de Paris I Sorbonne (1975), mestrado em Economia Financeira - Université de Paris X, Nanterre (1977) e doutorado em Ciência Econômica pela Universidade Estadual de Campinas (1996). Atualmente é professor doutor ms-3 em dedicação exclusiva da Universidade Estadual de Campinas. , atuando principalmente nos seguintes temas: derivativos financeiros, independência do banco central, política monetária, liberalização, taxa de câmbio, autonomia monetária, economias emergentes, crise financeira.","graduate at Ciências Econômicas from Universidade de Paris I Sorbonne (1975), master's at Economia Financeira from Université de Paris X, Nanterre (1977) and ph.d. at Economy from Universidade Estadual de Campinas (1996). , acting on the following subjects: maryse farhi, independência do banco central, política monetária, liberalização, autonomia monetária, emergentes and banco central.",0
