NATUREZA,TITULO,ANO,PAIS,IDIOMA,HOME-PAGE,FLAG-RELEVANCIA,DOI,TITULO-INGLES,ORIENTACOES-CONCLUIDAS-PARA-DOUTORADO_Id
"Tese de doutorado","Escolhas alocativas a alavancagem : as transformações no sistema financeiro dos Estados Unidos e seus impactos macroeconômicos","2016","Brasil","Português","","NAO","","",0
