NATUREZA,TITULO,ANO,PAIS,IDIOMA,MEIO-DE-DIVULGACAO,HOME-PAGE-DO-TRABALHO,FLAG-RELEVANCIA,TIPO-PARTICIPACAO,FORMA-PARTICIPACAO,DOI,TITULO-INGLES,FLAG-DIVULGACAO-CIENTIFICA,PARTICIPACAO-EM-CONGRESSO_Id
"Congresso","The global financial crisis and the seventh stage of the evolution of the banking system","2012","França","","NAO_INFORMADO","","NAO","Apresentação oral","Participante","","","NAO",0
"Congresso","Macroeconomic policies in the aftermath of the crisis","2011","México","","NAO_INFORMADO","","NAO","Apresentação Oral","Participante","","","NAO",1
"Congresso","The financing of developing countries in the face of the global financial crisis","2008","Brasil","","NAO_INFORMADO","","NAO","Apresentação Oral","Participante","","","NAO",2
