NOME-GRANDE-AREA-DO-CONHECIMENTO,NOME-DA-AREA-DO-CONHECIMENTO,NOME-DA-SUB-AREA-DO-CONHECIMENTO,NOME-DA-ESPECIALIDADE,AREAS-DO-CONHECIMENTO_Id
"LINGUISTICA_LETRAS_E_ARTES","","Música","Piano",0
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",1
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",2
"CIENCIAS_HUMANAS","","Educação de Jovens e Adultos","",3
"CIENCIAS_HUMANAS","","TECNOLOGIAS NA EDUCAÇAO","",4
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",5
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",6
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",7
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",8
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",9
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",10
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",11
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",12
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",13
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",14
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",15
"LINGUISTICA_LETRAS_E_ARTES","","Música","Pedagogia Musical",16
"LINGUISTICA_LETRAS_E_ARTES","","Música","Pedagogia Musical",17
"LINGUISTICA_LETRAS_E_ARTES","","Música","Pedagogia Musical",18
"LINGUISTICA_LETRAS_E_ARTES","","Música","Pedagogia Musical",19
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",20
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",21
"LINGUISTICA_LETRAS_E_ARTES","","Educação Artística","",22
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",23
"CIENCIAS_HUMANAS","","TECNOLOGIAS NA EDUCAÇAO","",24
"CIENCIAS_HUMANAS","","Educação de Jovens e Adultos","",25
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",26
"CIENCIAS_HUMANAS","","Formação continuada de educadores","",27
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",28
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",29
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",30
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",31
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",32
"LINGUISTICA_LETRAS_E_ARTES","","Educação Artística","",33
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",34
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",35
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",36
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",37
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",38
"CIENCIAS_HUMANAS","","TECNOLOGIAS NA EDUCAÇAO","",39
"LINGUISTICA_LETRAS_E_ARTES","","Música","Canto",40
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",41
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",42
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",43
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",44
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",45
"LINGUISTICA_LETRAS_E_ARTES","","Música","Licenciatura em Música",46
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",47
"LINGUISTICA_LETRAS_E_ARTES","","Música","Licenciatura em Música",48
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",49
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",50
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",51
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",52
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",53
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",54
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",55
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",56
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",57
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",58
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",59
"LINGUISTICA_LETRAS_E_ARTES","","","",60
"LINGUISTICA_LETRAS_E_ARTES","","Música","Licenciatura em Música",61
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",62
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",63
"LINGUISTICA_LETRAS_E_ARTES","","Música","",64
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",65
"LINGUISTICA_LETRAS_E_ARTES","","Música","",66
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",67
