NATUREZA,TIPO,TITULO,ANO,PAIS,IDIOMA,HOME-PAGE,FLAG-RELEVANCIA,DOI,TITULO-INGLES,ORIENTACOES-CONCLUIDAS-PARA-MESTRADO_Id
"Dissertação de mestrado","ACADEMICO","Jogos computacionais na educação- uma aplicação ao ensino de música","2011","Brasil","Português","","NAO","","",0
"Dissertação de mestrado","ACADEMICO","A função e aplicação do jogo didático nos ensaios de coros infantis","2014","Brasil","Português","","NAO","","",1
"Dissertação de mestrado","ACADEMICO","Preparo vocal para coro infantil: análise, descrição e relato da proposta do maestro Henry Leck aplicada ao "Coral da Gente" do Instituto Bacarelli","2014","Brasil","Português","","NAO","","",2
"Dissertação de mestrado","ACADEMICO","A motivação do aluno no Método Suzuki embasada nas teorias motivacionais.","2014","Brasil","Português","","NAO","","",3
"Dissertação de mestrado","ACADEMICO","Música Tradicional da Infância como alicerce na prática de uma educação musical brasileira","2016","Brasil","Português","","NAO","","",4
"Dissertação de mestrado","ACADEMICO","Análise da Educação Musical no Ensino Fundamental de três escolas municipais da cidade de La Unión, Chile","2016","Brasil","Português","","NAO","","",5
"Dissertação de mestrado","ACADEMICO","Tecnologia na formação do educador musical","2015","Brasil","Português","","NAO","","",6
"Dissertação de mestrado","ACADEMICO","Considerações sobre o Estudo da Flauta Transversal","2014","Brasil","Português","","NAO","","",7
