NATUREZA,TITULO-DO-TRABALHO-TECNICO,ANO,PAIS,IDIOMA,MEIO-DE-DIVULGACAO,HOME-PAGE-DO-TRABALHO,FLAG-RELEVANCIA,DOI,TITULO-DO-TRABALHO-TECNICO-INGLES,TRABALHO-TECNICO_Id
"ASSESSORIA","Assessoria ad hoc: CNPq","2009","Brasil","Português","NAO_INFORMADO","","NAO","","",0
"ASSESSORIA","Avaliação de projetos FAPEG - Programa FAPEG para avaliação de projetos no programa PAPPE INTEGRAÇÃO FAPEG/FINEP","2011","Brasil","Português","NAO_INFORMADO","","NAO","","",1
"ASSESSORIA","Assessoria: Fundação de Amparo à Pesquisa do Estado de São Paulo","2005","Brasil","Português","NAO_INFORMADO","","NAO","","",2
