NATUREZA,TITULO,ANO,PAIS,IDIOMA,HOME-PAGE,DOI,TITULO-INGLES,PARTICIPACAO-EM-BANCA-DE-DOUTORADO_Id
"Doutorado","Otimizações para Acesso à Memória em Tradução Binária Dinâmica","2008","Brasil","Português","","","",0
"Doutorado","Gerenciamento do Ciclo de Vida de Dados de Sensores: da Produção ao Consumo","2008","Brasil","Português","","","",1
"Doutorado","Optimized Compilation of a Dynamic Language to a Managed Runtime Environment","2009","Brasil","Inglês","","","",2
"Doutorado","Técnicas Avançadas de Modelagem, Análise e Otimização de Potência em Sistemas Digitais","2009","Brasil","Português","","","",3
"Doutorado","LUTS: A Light-Weight User-Level Transaction Scheduler","2012","Brasil","Português","","","",4
"Doutorado","Um Framework para Desenvolvimento e Implementação de Sistemas Seguros Baseados em Hardware","2012","Brasil","Português","","","",5
