TRABALHO-EM-EVENTOS_Id,SEQUENCIA-PRODUCAO,TRABALHOS-EM-EVENTOS_Id
0,"3",0
1,"6",0
2,"7",0
3,"10",0
4,"12",0
5,"14",0
6,"15",0
7,"27",0
8,"40",0
9,"48",0
10,"49",0
11,"52",0
12,"84",0
13,"90",0
14,"91",0
15,"92",0
16,"96",0
17,"97",0
18,"98",0
19,"99",0
20,"106",0
21,"111",0
22,"112",0
23,"113",0
24,"117",0
25,"127",0
26,"128",0
27,"129",0
28,"135",0
29,"136",0
30,"149",0
31,"150",0
32,"50",0
