NATUREZA,TITULO-DO-SOFTWARE,ANO,PAIS,IDIOMA,MEIO-DE-DIVULGACAO,HOME-PAGE-DO-TRABALHO,FLAG-RELEVANCIA,DOI,TITULO-DO-SOFTWARE-INGLES,FLAG-DIVULGACAO-CIENTIFICA,FLAG-POTENCIAL-INOVACAO,SOFTWARE_Id
"COMPUTACIONAL","The ArchC Pre-processor and Simulator Generator","2004","Brasil","Inglês","MEIO_DIGITAL","http://www.archc.org","NAO","","","NAO","NAO",0
