TEXTO-RESUMO-CV-RH,TEXTO-RESUMO-CV-RH-EN,DADOS-GERAIS_Id
"Professor na Universidade Estadual de Campinas (UNICAMP). Graduado em Bacharelado em Ciência da Computação pela Universidade Federal do Pará (2007), mestrado em Ciência da Computação pela Universidade Federal do Pará (2009) e doutorado em Engenharia de Sistemas e Computação pela COPPE / Universidade Federal do Rio de Janeiro (2015). Tem experiência prática e acadêmica na área de Engenharia de Software, atuando principalmente nos seguintes temas: engenharia de software experimental, arquitetura de software, processos de software, estudos baseados em simulação, engenharia de software contínua.","Professor at the Universidade Estadual de Campinas (UNICAMP). Graduate at BSc Computer Science from Universidade Federal do Pará (2007), MSc at Computer Science from Universidade Federal do Pará (2009), and DSc at Computer and Systems Engineering from COPPE / Universidade Federal do Rio de Janeiro. Has experience in Software Engineering, acting on Software Engineering focusing on the following subjects: experimental software engineering, software architecture, software processes, simulation-based studies and continuous software engineering.",0
