NOME-GRANDE-AREA-DO-CONHECIMENTO,NOME-DA-AREA-DO-CONHECIMENTO,NOME-DA-SUB-AREA-DO-CONHECIMENTO,NOME-DA-ESPECIALIDADE,AREAS-DO-CONHECIMENTO_Id
"CIENCIAS_EXATAS_E_DA_TERRA","","Sistemas de Computação","Engenharia de Software",0
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",1
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software Experimental",2
"CIENCIAS_EXATAS_E_DA_TERRA","","Sistemas de Computação","Engenharia de Software",3
"CIENCIAS_EXATAS_E_DA_TERRA","","Sistemas de Computação","Engenharia de Software",4
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software Experimental",5
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",6
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software Experimental",7
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",8
"CIENCIAS_EXATAS_E_DA_TERRA","","Sistemas de Computação","Engenharia de Software",9
"CIENCIAS_EXATAS_E_DA_TERRA","","Sistemas de Computação","Tecnologia de Processo de Software",10
"CIENCIAS_EXATAS_E_DA_TERRA","","Sistemas de Computação","Tecnologia de Processo de Software",11
"CIENCIAS_EXATAS_E_DA_TERRA","","Engenharia de Software Contínua","",12
