NATUREZA,TITULO,ANO,PAIS,IDIOMA,MEIO-DE-DIVULGACAO,HOME-PAGE-DO-TRABALHO,FLAG-RELEVANCIA,TIPO-PARTICIPACAO,FORMA-PARTICIPACAO,DOI,TITULO-INGLES,FLAG-DIVULGACAO-CIENTIFICA,PARTICIPACAO-EM-SIMPOSIO_Id
"Simpósio","","2010","Brasil","","NAO_INFORMADO","","NAO","","Ouvinte","","","NAO",0
"Simpósio","Utilização do Ambiente WebAPSEE na implantação do nível G do MPS.BR no CTIC-UFPA","2009","Brasil","","NAO_INFORMADO","","NAO","Outras Formas","Participante","","","NAO",1
"Simpósio","","2015","Brasil","","NAO_INFORMADO","","NAO","","Ouvinte","","","NAO",2
"Simpósio","Um Simulador Estocástico de Processo de Software Baseado em Conhecimento","2008","Brasil","","NAO_INFORMADO","","NAO","Apresentação Oral","Participante","","","NAO",3
"Simpósio","","2007","Brasil","","NAO_INFORMADO","","NAO","","Ouvinte","","","NAO",4
"Simpósio","","2008","Brasil","","NAO_INFORMADO","","NAO","","Ouvinte","","","NAO",5
"Simpósio","","2013","Estados Unidos","","NAO_INFORMADO","","NAO","","Ouvinte","","","NAO",6
