NATUREZA,TITULO,ANO,PAIS,IDIOMA,MEIO-DE-DIVULGACAO,HOME-PAGE-DO-TRABALHO,FLAG-RELEVANCIA,TIPO-PARTICIPACAO,FORMA-PARTICIPACAO,DOI,TITULO-INGLES,FLAG-DIVULGACAO-CIENTIFICA,PARTICIPACAO-EM-CONGRESSO_Id
"Congresso","Escaping from the Time Box towards Continuous Planning An Industrial Experience","2017","Argentina","","NAO_INFORMADO","","NAO","Apresentação oral","Participante","","","NAO",0
"Congresso","Reporting Guidelines for Simulation-Based Studies in Software Engineering","2012","Espanha","","NAO_INFORMADO","","NAO","Apresentação oral","Participante","","Reporting Guidelines for Simulation-Based Studies in Software Engineering","NAO",1
"Congresso","Simulation-Based Studies in Software Engineering: A Matter	of Validity","2014","Chile","","NAO_INFORMADO","","NAO","Apresentação Oral","Participante","","Simulation-Based Studies in Software Engineering: A Matter	of Validity","NAO",2
"Congresso","","2010","Brasil","","NAO_INFORMADO","","NAO","","Ouvinte","","","NAO",3
"Congresso","","2012","Argentina","","NAO_INFORMADO","","NAO","","Ouvinte","","","NAO",4
"Congresso","","2017","Argentina","","NAO_INFORMADO","","NAO","","Ouvinte","","","NAO",5
"Congresso","","2011","Brasil","","NAO_INFORMADO","","NAO","","Ouvinte","","","NAO",6
