NOME-GRANDE-AREA-DO-CONHECIMENTO,NOME-DA-AREA-DO-CONHECIMENTO,NOME-DA-SUB-AREA-DO-CONHECIMENTO,NOME-DA-ESPECIALIDADE,AREAS-DO-CONHECIMENTO_Id
"CIENCIAS_EXATAS_E_DA_TERRA","","","",0
"CIENCIAS_EXATAS_E_DA_TERRA","","Sistemas de Computação","",1
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","Semiótica Organizacional",2
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","Semiótica Organizacional",3
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Interação Humano Computador",4
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",5
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",6
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",7
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",8
"CIENCIAS_EXATAS_E_DA_TERRA","","Sistemas de Computação","",9
"CIENCIAS_EXATAS_E_DA_TERRA","","Sistemas de Computação","",10
"CIENCIAS_EXATAS_E_DA_TERRA","","Sistemas de Computação","",11
"CIENCIAS_EXATAS_E_DA_TERRA","","Sistemas de Computação","",12
"CIENCIAS_EXATAS_E_DA_TERRA","","","",13
"CIENCIAS_EXATAS_E_DA_TERRA","","","",14
"CIENCIAS_EXATAS_E_DA_TERRA","","","",15
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",16
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",17
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",18
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",19
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",20
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",21
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",22
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",23
"CIENCIAS_HUMANAS","","Informática Aplicada à Educação","",24
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",25
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",26
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",27
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",28
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",29
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",30
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",31
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",32
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",33
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",34
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",35
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",36
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",37
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",38
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",39
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",40
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",41
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",42
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",43
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",44
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",45
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",46
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",47
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",48
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",49
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",50
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Interação Humano Computador",51
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",52
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",53
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",54
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",55
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",56
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",57
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",58
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",59
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",60
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",61
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Interação Humano Computador",62
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","Semiótica Organizacional",63
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","Interface de Usuário",64
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Sistemas de Informação",65
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Sistemas de Informação",66
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Sistemas de Informação",67
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Sistemas de Informação",68
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Sistemas de Informação",69
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Sistemas de Informação",70
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Sistemas de Informação",71
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Sistemas de Informação",72
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Sistemas de Informação",73
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Sistemas de Informação",74
"CIENCIAS_EXATAS_E_DA_TERRA","","Semiótica Em Sistemas de Informação","",75
"CIENCIAS_EXATAS_E_DA_TERRA","","Semiótica Em Sistemas de Informação","",76
"CIENCIAS_EXATAS_E_DA_TERRA","","Semiótica Em Sistemas de Informação","",77
"CIENCIAS_EXATAS_E_DA_TERRA","","Semiótica Em Sistemas de Informação","",78
"CIENCIAS_EXATAS_E_DA_TERRA","","Design de Interfaces","",79
"CIENCIAS_EXATAS_E_DA_TERRA","","Informática Aplicada à Educação","",80
"CIENCIAS_EXATAS_E_DA_TERRA","","Semiótica Em Sistemas de Informação","",81
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","Interface de Usuário",82
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","Interface de Usuário",83
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","Interface de Usuário",84
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","Interface de Usuário",85
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","Interface de Usuário",86
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","Interface de Usuário",87
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",88
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",89
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",90
"CIENCIAS_EXATAS_E_DA_TERRA","","Semiótica Em Sistemas de Informação","",91
"CIENCIAS_EXATAS_E_DA_TERRA","","Semiótica Em Sistemas de Informação","",92
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",93
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",94
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",95
"CIENCIAS_EXATAS_E_DA_TERRA","","Design de Interfaces","",96
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Interação Humano Computador",97
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",98
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",99
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",100
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",101
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",102
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",103
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",104
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","Engenharia de Software",105
"CIENCIAS_EXATAS_E_DA_TERRA","","Semiótica Em Sistemas de Informação","",106
"CIENCIAS_EXATAS_E_DA_TERRA","","Informática Aplicada à Educação","",107
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",108
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",109
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",110
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",111
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",112
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",113
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","Interface de Usuário",114
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","Interface de Usuário",115
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","Interface de Usuário",116
"CIENCIAS_EXATAS_E_DA_TERRA","","Design de Interfaces","",117
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","Interface de Usuário",118
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",119
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",120
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","",121
"CIENCIAS_EXATAS_E_DA_TERRA","","Interação Humano Computador","Interface de Usuário",122
