NATUREZA,TITULO,ANO,PAIS,IDIOMA,MEIO-DE-DIVULGACAO,HOME-PAGE-DO-TRABALHO,FLAG-RELEVANCIA,TIPO-PARTICIPACAO,FORMA-PARTICIPACAO,DOI,TITULO-INGLES,FLAG-DIVULGACAO-CIENTIFICA,PARTICIPACAO-EM-ENCONTRO_Id
"Encontro","Coordenação da Mesa-Redonda Políticas Educacionais de EAD no Brasil, no Fórum Permanente da Unicamp","2004","Brasil","","NAO_INFORMADO","","NAO","Moderador","Convidado","","Coordenação da Mesa-Redonda Políticas Educacionais de EAD no Brasil, no Fórum Permanente da Unicamp","NAO",0
