SEQUENCIA-FORMACAO,NIVEL,CARGA-HORARIA,CODIGO-INSTITUICAO,NOME-INSTITUICAO,CODIGO-ORGAO,NOME-ORGAO,CODIGO-CURSO,NOME-CURSO,STATUS-DO-CURSO,ANO-DE-INICIO,ANO-DE-CONCLUSAO,NOME-CURSO-INGLES,FORMACAO-COMPLEMENTAR_Id
"21","Y","","000300000995","Universidad Politecnica de Madrid","","","90000005","Cátedra Santander Unicamp-Universidades Espanholas","CONCLUIDO","2006","2007","",0
