CLASSIFICACAO-DO-EVENTO,NOME-DO-EVENTO,CIDADE-DO-EVENTO,ANO-DE-REALIZACAO,TITULO-DOS-ANAIS-OU-PROCEEDINGS,VOLUME,FASCICULO,SERIE,PAGINA-INICIAL,PAGINA-FINAL,ISBN,NOME-DA-EDITORA,CIDADE-DA-EDITORA,NOME-DO-EVENTO-INGLES,TRABALHO-EM-EVENTOS_Id
"INTERNACIONAL","HCI-ET 97 Human-Computer Interaction in Educational Technology","Sozopol","1997","Proceedings of the Human-Computer Interaction in Educational Technology","","","","25","31","","","Sozopol - Bulgária","",18
"NACIONAL","IHC98 - I Workshop sobre Fatores Humanos em Sistemas Computacionais","","","Atas do I Workshop sobre Fatores Humanos em Sistemas Computacionais","","","","75","84","","","Maringá - Paraná","",19
"NAO_INFORMADO","IHC98 I Workshop sobre Fatores Humanos em Computação","Maringá","1998","Atas do I Workshop sobre Fatores Humanos em Sistemas de Computação","","","","28","37","","","Maringá - Paraná","",20
"NACIONAL","Simpósio Brasileiro de Informática na Educação, SBIE'98","","","Anais do IX Simpósio Brasileiro de Informática na Educação SBIE98","","","","","","","","Fortaleza, Ceará","",21
"NAO_INFORMADO","IV Congresso Ibero-Americano de Informática na Educação - RIBIE'98","Brasília","1998","Anais do IV Congresso Ibero-Americano de Informática na Educação RIBIE98","","","","","","","","Brasília, DF","",22
"NACIONAL","WIE V Workshop de Informatica na Escola","Rio de Janeiro","1999","Anais do XIX Congresso Nacional da Sociedade Brasileira de Computacão SBC'99","1","","","771","785","8587424025","EntreLugar","Rio Rio de Janeiro RJ","",23
"NAO_INFORMADO","CAL'99 Virtuality in Education","","","Proceedings of CAL'99 (Computer AIDED LEARNING)","","","","77","","","Elsevier Science","London, UK","",24
"INTERNACIONAL","CAL'99 Virtuality in Education","London","1999","Proceedings of CAL'99 (Computer Aided Learning Conference)","1","","","134","","","Elsevier Science","London, UK","",25
"INTERNACIONAL","PEG'99 Intelligent Computer and Communication Technology","Exeter","1999","Proceedings of the Ninth International PEG Conference","1","","","137","144","850681952","","Exeter, UK","",26
"INTERNACIONAL","PEG'99 Intelligent Computer and Communication Technology","Exeter","1999","Proceedings of the Ninth International PEG Conference","1","","","326","335","850681979","","Exeter, UK","",27
"INTERNACIONAL","HCI International '99 The 8th International Conference on Human-Computer Interaction","Munich","1999","Human-Computer Interaction: Ergonomicsand User Interfaces","1","","","1237","1241","0805833919","Lawrence Erlbaum Associates, Publishers","","",28
"INTERNACIONAL","International Conference on Engineering and Computer Education","Rio de Janeiro","1999","International Conference on Engineering and Computer Education","1","","","","","","Microservice","São Paulo","",29
"INTERNACIONAL","The Fourth European Logo Conference","Anavissos","1993","Proceedings of the Fourth European Logo Conference","1","","","259","267","","","","",30
"INTERNACIONAL","The Seventh International PEG Conference","Edinburgh","1993","Proceedings of the Seventh International PEG Conference","","","","537","549","","","","",31
"INTERNACIONAL","The Sixth International PEG Conference on Knowledge Based Environments for Teaching and Learning","Rapallo","1991","Proceedings of the Sixth International PEG Conference on Knowledge Based Environments for Teaching and Learning","","","","92","98","","","","",32
"INTERNACIONAL","Eighth International Conference on Technology and Education","Ontario","1991","Proceedings of the Eighth International Conference on Technology and Education","","","","730","731","","","","",33
"INTERNACIONAL","Taller Internacional de Software Educativo","Santiago","1999","Taller Internacional de Software Educativo - Trabajos TISE99","","","","","","","","Santiago","",34
"NACIONAL","IHC'99 II Workshop sobre Fatores Humanos em Sistemas Computacionais","Campinas","1999","Atas do II Workshop sobre Fatores Humanos em Sistemas Computacionais","1","","","13","21","","Emopi","Campinas","",35
"NACIONAL","IHC'99 II Workshop sobre fatores Humanos em Sistemas Computacionais","Campinas","1999","Atas do II Workshop sobre Fatores Humanos em Sistemas Computacionais","1","","","17","25","","Emopi","Campinas","",36
"NACIONAL","SBIE'99 X Simpósio Brasileiro de Informática na Educação","Curitiba","1999","Anais do X Simpósio Brasileiro de Informática na Educação","1","","","271","278","","","","",37
"NACIONAL","IV Seminário de Pesquisa em Educação Especial","São Carlos","1999","Resumos SEPEES","1","","","","","","Universidade Federal de São Carlos","São Carlos","",38
"INTERNACIONAL","CHI2000 Workshop on Semiotic Approaches to User Interface Design","Hague","2000","","","","","","","","","","",39
"INTERNACIONAL","Sixth International Workshop on Groupware CRIWG2000","Madeira","2000","Proceedings of the Sixth International Workshop on Groupware CRIWG2000","","","","130","133","0769508286","IEEE Computer Society","Los Alamitos, California, USA","",40
"INTERNACIONAL","Eighth ACM Symposium on Advances in Geographic Information Systems","Washington D.C.","2000","Proceedings of the Eighth ACM Symposium on Advances in Geographic Information Systems","","","","161","166","1581133197","ACM Press","New York, USA","",41
"INTERNACIONAL","International Conference on Advances in Infrastructure for Electronic Business, Science, and Education on the Internet SSGRR 2000","LÁquila","2000","International Conference on Advances in Infrastructure for Electronic Business, Science, and Education on the Internet SSGRR 2000 - The Book of Abstracts","","","","17","17","","Scuola Superiore G. Reiss Romoli","Roma Italia","",42
"NACIONAL","II Workshop Brasileiro de GeoInformática - GeoInfo2000","São Paulo","2000","Anais do II Workshop Brasileiro de GeoInformática - GeoInfo2000","","","","88","95","","INPE","São José dos Campos, Brasil","",43
"NACIONAL","III Workshop sobre Fatores Humanos em Sistemas Computacionais","Gramado","2000","Proceedings of the 3rd Workshop on Human Factors in Computer Systems","","","","33","42","","Instituto de Informática UFRGS","Porto Alegre - Brasil","",44
"NACIONAL","III Workshop sobre fatores Humanos em Sistemas Computacionais - IHC2000","Gramado","2000","Proceedings of the 3rd Workshop on Human Factors in Computer Systems","","","","81","92","","Instituto de Informática UFRGS","Porto Alegre - Brasil","",45
"INTERNACIONAL","3. Congresso Iberoamericano de Comunicação Alternativa e Aumentativa e 1. Congresso Iberoamericano de Tecnologias de Apoio - Iberdiscap2000","Madrid","2000","Anais do 3. Congresso Iberoamericano de Comunicação Alternativa e Aumentativa e 1. Congresso Iberoamericano de Tecnologias de Apoio - Iberdiscap2000","","","","","","","","","",46
"INTERNACIONAL","OZCHI2000 The Annual Conference of CHISIG, the Computer-Human Interaction Special Interest Group of the Ergonomics Society of Australia","Sydney","2000","OZCHI2000 Conference Proceedings Interfacing Reality in the New Millennium","1","1","1","250","258","0643 06633","CSIRO Mathematical and Information Sciences","North Ryde, NSW Australia","",47
"INTERNACIONAL","ICECE2000 International Conference on Engineering and Computer Education","São Paulo","2000","Proceedings of the International Conference on Engineering and Computer Education","1","1","1","","","","","","",48
"INTERNACIONAL","ICECE2000 C","São Paulo","2000","Proceedings of the International Conference on Engineering and Computer Education","1","1","1","","","","","","",49
"INTERNACIONAL","Sixth International Conference on Computer Supported Cooperative Work in Design.","Ontario","2001","Proceedings of the Sixth International Conference on Computer Supported Cooperative Work in Design.","","","","117","122","","NRC of Canada Research Press","London, Ontario","",50
"INTERNACIONAL","Organisational Semiotics: evolving a science of information systems","Montreal","2001","Proceedings of IFIP WG8.1 Working Conference on Organisational Semiotics: evolving a science of information systems","","","","248","249","","","","",51
"INTERNACIONAL","PEG 2001","Tampere","2001","Proceedings of the PEG 2001 Conference","","","","","","","","Tampere, Finlandia","",52
"NACIONAL","IHC2001 iV Workshop sobre Fatores Humanos em Sistemas Computacionais","Florianopolis","2001","Anais do IHC2001 iV Workshop sobre Fatores Humanos em Sistemas Computacionais","","","","157","168","","","Florianopolis, SC","",53
"NACIONAL","Simposio de Realidade Virtual","Florianopolis SC","2001","Anais do Simposio de Realidade Virtual","","","","353","354","","","Florianopolis, SC","",54
"NACIONAL","IHC 2001 iV Workshop Brasileiro sobre Fatores Humanos em Sistemas Computacionais","Florianopolis, SC","2001","Anais do iV Workshop Brasileiro sobre Fatores Humanos em Sistemas Computacionais","","","","61","72","","","Florianopolis, SC","",55
"NACIONAL","SBIE2001 XII Simposio Brasileiro de Informatica na Educacao - Educacao a Distancia Mediada por Computador","Vitoria - ES","2001","Anais do SBIE2001 XII Simposio Brasileiro de Informatica na Educacao - Educacao a Distancia Mediada por Computador","","","","185","193","","","","",56
"INTERNACIONAL","Simulation Study Group Workshop","Birmingham","2002","Proceedings of the Simulation Study Group Workshop","","","","57","62","0903440","Operational Research Society","Birmingham","",57
"INTERNACIONAL","ICEIS2002 International Conference on Enterprise Information Systems","Ciudad Real","2002","Proceedings of ICEIS2002 International Conference on Enterprise Information","","","","562","569","9729805067","","","",58
"INTERNACIONAL","The Fifth Workshop on Organisational Semiotics","Delft","2002","Proceedings of The Fifth Workshop on Organisational Semiotics","","","","53","73","","","Delft, The Netherlands","",59
"NACIONAL","IHC2002 The Fifth Workshop on Human Factors in Computational Systems","Fortaleza","2002","Proceedings of The Fifth Workshop on Human Factors in Computational Systems","","","","03","14","8588442396","BNB","Fortaleza, Ceará","",60
"INTERNACIONAL","ECCE11 Eleventh European Conference on Cognitive Ergonomics - Cognition, Culture and Design","Catania, Italia","2002","Proceedings of The Eleventh European Conference on Cognitive Ergonomics - Cognition, Culture and Design","","","","85","92","8885059139","Consiglio Nazionale Delle Ricerche Istituto Di Scienze e Tecnologie Della Cognizione","Catania, Italia","",61
"INTERNACIONAL","CISCI2002 Conferência Iberoamericana em Sistemas, Cibernética e Informática","Orlando, Flórida","2002","Proceedings of the Conferência Iberoamericana em Sistemas, Cibernética e Informática","","","","","","","","","",62
"NACIONAL","IHC2002 the Fifth Workshop on Human Factors in Computational Systems","Fortaleza, Ceará","2002","Proceedings of The Fifth Workshop on Human Factors in Computational Systems","","","","274","285","8588442396","SBC Brazilian Computer Society","Fortaleza, Ceará","",63
"NACIONAL","SBC2002, WIE2002 Workshop Brasileiro de Informática na Escola","Florianópolis, Santa Catarina","2002","Anais do XXII Congresso da Sociedade Brasileira de Computação","","","","375","382","8588442272","SBC","Florianópolis","",64
"NACIONAL","IHC2002 The Fifth Workshop on Human Factors in Computational Systems","Fortaleza, Ceará","2002","Proceedings of The Fifth Workshop on Human Factors in Computational Systems","","","","129","140","8588442396","SBC","Fortaleza, Ceará","",65
"NACIONAL","IHC2002 - V Symposium on Human Factors in Computer Systems","Fortaleza","2002","Proceedings of IHC2002 - V Symposium on Human Factors in Computer Systems","","","","354","358","8588442396","SBC","Fortaleza, CE","",66
"INTERNACIONAL","ICIES2003 The Fifth International Conference on Enterprise Information Systems","Angers - França","2003","Proceedings of The Fifth International Conference on Enterprise Information Systems","3","","","233","238","97298816","","","",67
"INTERNACIONAL","10th International Conference on Human-Computer Interaction HCI International 2003","Crete","2003","Human-Computer Interaction: Theory and Practice","1","","","38","42","0805849300","Lawrence Erlbaum Associates, Inc.","New Jersey","",68
"INTERNACIONAL","The 6th International Workshop on Organisational Semiotics","Reading","2003","Proceedings of The 6th International Workshop on Organisational Semiotics","1","","","97","112","","University of Reading","Reading","",69
"INTERNACIONAL","The 6th International Workshop on Organisational Semiotics","Reading","2003","Proceedings of The 6th International Workshop on Organisational Semiotics","1","","","73","96","","University of Reading","Reading","",70
"NACIONAL","IX WIE Workshop de Informática na Escola, SBC2003 XXIII Congresso da Sociedade Brasileira de Computação, 2-8 Agosto, 2003","Campinas","2003","Anais do XXIII Congresso da Sociedade Brasileira de Computação","V","","","461","472","8588442566","SBC","Porto Alegre","",71
"INTERNACIONAL","CLIHC2003 Latin American Conference on Human-Computer Interaction","Rio de janeiro","2003","Proceedings of CLIHC2003 Latin American Conference on Human-Computer Interaction","1","","","69","78","8587926055","Imprima Gráfica e Editora Ltda.","Rio de Janeiro","",72
"INTERNACIONAL","CLIHC 2003 Latin American Conference on Human-Computer Interaction","Rio de Janeiro","2003","Proceedings of CLIHC 2003 Latin American Conference on Human-Computer Interaction","1","","","179","190","8587926055","Imprinta Gráfica e Editora Ltda.","Rio de Janeiro","",73
"INTERNACIONAL","IFIP TC13 International Conference on Human-Computer Interaction, 1-5 September","Zurich","2003","Human-Computer Interaction INTERACT'03","1","","","1095","1095","1586033638","IOS Press","Amsterdam","",74
"INTERNACIONAL","IFIP TC13 International Conference on Human-Computer Interaction, INTERACT'03, 1-5 September","Zurich","2003","Human-Computer Interaction INTERACT","1","","","1081","1082","1586033638","IOS Press","Amsterdam","",75
"INTERNACIONAL","11th PEG Conference - Powerful ICT Tools for Learning and Teaching","St. Petersburg, Russian Fed.","2003","Proceedings of The 11th PEG Conference - Powerful ICT Tools for Learning and Teaching","1","","","01","09","","CDROM","St. Petersburg, Russian Fed.","",76
"INTERNACIONAL","The 11th PEG Conference Powerful ICT Tools for Learning and Teaching","St. Petersburg, Russian Fed.","2003","Proceedings of The 11th PEG Conference Powerful ICT Tools for Learning and Teaching","1","","","10","19","","CDROM","St. Petersburg, Russian Fed.","",77
"INTERNACIONAL","International Conference on Engineering and Computer Education","Santos","2003","","1","","","01","05","","CDROM","Santos","",78
"INTERNACIONAL","ICECE International Conference on Engineering and Computer Education","Santos","2003","Proceedings of ICECE International Conference on Engineering and Computer Education","1","","","05","10","","CDROM","Santos","",79
"NACIONAL","WCETE2004 Congresso Mundial de Educação em Engenharia e Tecnologia","Guarujá, SP","2004","Anais do Congresso Mundial de Educação em Engenharia e Tecnologia","1","","","50","56","","","","",80
"INTERNACIONAL","ICIES2004 - 6th International Conference on Enterprise Information Systems","Porto, Portugal","2004","Proceedings of the 6th International Conference on Enterprise Information Systems","1","","","389","395","9728865007","","","",81
"INTERNACIONAL","7th International Workshop on Organizational Semiotics, OS2004","Setúbal","2004","Proceedings of the 7th International Workshop on Organizational Semiotics, OS2004","1","","","60","77","972886518","INSTICC Press","Portugal","",82
"INTERNACIONAL","7th International Workshop on Organizational Semiotics, OS2004","Setúbal","2004","Proceedings of the 7th International Workshop on Organizational Semiotics, OS2004","1","","","229","248","972886518","INSTICC Press","Setúbal, Portugal","",83
"NACIONAL","WIE/SBC2004 Workshop de Informática na Escola","Salvador","2004","Anais do SBC2004, XXIV Congresso da Sociedade Brasileira de Computação","1","","","745","755","8588442949","","Salvador","",84
"NACIONAL","WIE/SBC2004 X Workshop de Informática na Escola","Salvador","2004","Anais do XXIV Congresso da Sociedade Brasileira de Computação","1","","","768","779","8588442949","","Salvador","",85
"INTERNACIONAL","ICEIS2004 - 6th International Conference on Enterprise Information Systems, ICEIS2004","Porto, Portugal","2004","Proceedings of the 6th International Conference on Enterprise Information Systems. ICEIS2004","1","","","100","104","9728865007","","","",86
"NACIONAL","IHC2004","Curitiba PR","2004","VI Simpósio sobre Fatores Humanos em Sistemas Computacionais, 17-20 Outubro","1","","","27","36","8576690179","UFPR","Curitiba","",87
"NACIONAL","VI Simpósio sobre Fatores Humanos em Sistemas Computacionais","Curitiba, Paraná","2004","Anais do VI Simpósio sobre Fatores Humanos em Sistemas Computacionais","1","","","125","136","8576690179","Sociedade Brasileira de Computação","","",88
"NACIONAL","VI Simpósio sobre Fatores Humanos em Sistemas Computacionais","Curitiba","2004","Anais do VI Simpósio sobre Fatores Humanos em Sistemas Computacionais","1","","","181","184","8576690179","Sociedade Brasileira de Computação","","",89
"NACIONAL","VI Simpósio sobre Fatores Humanos em Sistemas Computacionais","Curitiba","2004","Anais do VI Simpósio sobre Fatores Humanos em Sistemas Computacionais","1","","","245","246","8576690179","Sociedade Brasileira de Computação","","",90
"NACIONAL","VI Simpósio Brasileiro de Geoinformática Geoinfo2004","Campos do Jordão","2004","Proceedings of the Brazilian Symposium on Geoinformatics","1","","","201","219","3901882200","Sociedade Brasileira de Computação","","",91
"REGIONAL","VII Congresso IberoAmericano de Informática Educativa","Monterrey, México","2004","Actas do VII Congresso IberoAmericano de Informática Educativa","1","","","1","10","","","","",92
"NACIONAL","XIII Simpósio Brasileiro de Informática na Educação SBIE2002","São Leopoldo","2002","Anais do XIII Simpósio Brasileiro de Informática na Educação SBIE2002","","","","449","455","8574311332","Sociedade Brasileira de Computação","Porto Alegre","",93
"NACIONAL","WIE/SBC2005 XI Workshop sobre Informática na Escola","São Leopoldo, RGS","2005","Anais do XXV Congresso da Sociedade Brasileira de Computação","1","","","2576","2584","8576690330","Sonopress Rimo","São Paulo","",94
"NACIONAL","WIE/SBC2005 XI Workshop sobre Informática na Escola","São Leopoldo RGS","2005","Anais do XXV Congresso da Sociedade Brasileira de Computação","1","","","2540","2548","8576690330","Sonopress-Rimo","São Paulo","",95
"INTERNACIONAL","ICEIS2005 Seventh International Conference on Enterprise Information Systems","Miami, USA","2005","Proceedings of the Seventh International Conference on Enterprise Information Systems","3","","","112","119","9728865198","INSTICC Institute for Systems and Technologies of Information, Control and Communication","Portugal","",96
"INTERNACIONAL","The 8th International Worshop on Organizational Semiotics","Toulouse, França","2005","Proceedings of The 8th International Worshop on Organizational Semiotics","1","","","1","15","","GRIMM Lab ISYCOM Team, Université Toulouse-le Mirail","Toulouse","",97
"INTERNACIONAL","The 11th International Conference on Human-Computer Interaction","Las Vegas, USA","2005","Proceedings of The 11th International Conference on Human-Computer Interaction","3","","","1","12","0805858075","Lawrence Erlbaum Ass., Inc. (LEA)","Las Vegas, USA","",98
"INTERNACIONAL","The 11th International Conference on Human-Computer Interaction","Las Vegas, USA","2005","Proceedings of The 11th International Conference on Human-Computer Interaction","3","","","100","111","0805858075","Lawrence Erlbaum Ass. , Inc.","Las vegas","",99
"INTERNACIONAL","The 11th International Conference on Human-Computer Interaction","Las Vegas, USA","2005","Proceedings of The 11th International Conference on Human-Computer Interaction","1","","","1","5","0805858075","Lawrence Erlbaum Ass., Inc. (LEA)","Las Vegas","",100
"INTERNACIONAL","Segunda Conferencia Latinoamericana de Interacción Humano-Computadora, CLIHC2005","Cuernavaca","2005","Proceedings of the Second Latin American Conference on Human-Computer Interaction, CLIHC2005","1","","","8","19","","ACM Press","New York","",101
"NACIONAL",": VII Simpósio Brasileiro de Geoinformatica, 2005","Campos do Jordão, SP","2005","Anais do VII GeoInfo, 2005","1","","","262","268","","","","",102
"INTERNACIONAL","Segunda Conferencia Latinoamericana de Interacción Humano-Computadora, CLIHC2005","Cuernavaca","2005","Proceedings of the Second Latin American Conference on Human-Computer Interaction, CLIHC2005","1","","","120","127","","ACM Press","New York","",103
"INTERNACIONAL","CLIHC2005 The Latin American Conference on Human-Computer Interaction","Cuernavaca","2005","Proceedings of the Latin American Conference on Human-Computer Interaction, CLIGC2005","1","","","346","346","","ACM Press","New York","",104
"INTERNACIONAL","The Latin American Conference on Human-Computer Interaction, CLIHC2005","Cuernavaca","2005","Proceedings of The Latin American Conference on Human-Computer Interaction, CLIHC2005","1","","","339","339","","ACM Press","New York","",105
"NACIONAL","SBIE 2005 XVI Simpósio Brasileiro de Informática na Educação, Workshop sobre Interfaces e Interação em Ambientes Educacionais","Juiz de Fora, MG","2005","Anais do SBIE 2005 XVI Simpósio Brasileiro de Informática na Educação, Workshop sobre Interfaces e Interação em Ambientes Educacionais","1","","","1","3","","","","",106
"NACIONAL","SBIE2005, XVI Simpósio Brasileiro de Informática na Educação, Workshop sobre Interfaces e Interação em Ambientes Educacionais","Juiz de Fora, MG","2005","Anais do SBIE2005, XVI Simpósio Brasileiro de Informática na Educação, Workshop sobre Interfaces e Interação em Ambientes Educacionais","1","","","10","13","","","","",107
"INTERNACIONAL","ICEIS 2006 - Eigth International Conference on Enterprise Information Systems","Paphos, Cyprus","2006","Proceedings of Eigth International Conference on Enterprise Information Systems","1","1","1","65","70","9728865457","INSTICC Institute for Systems and Tecnologies of Information, Control and Communication","Portugal","",108
"NACIONAL","XXVI Congresso da Sociedade Brasileira de Computação, XXXIII SEMISH","Campo Grande, MS","2006","Anais do XXVI Congresso da Sociedade Brasileira de Computação, XXXIII SEMISH","1","1","1","447","461","","","","",109
"INTERNACIONAL","ICEIS 2006 - Eigth International Conference on Enterprise Information Systems","Paphos, Cyprus","2006","Proceedings of The Eigth International Conference on Enterprise Information Systems","1","1","1","493","496","9728865430","INSTICC Institute for Systems and Technologies of Information, Control and Communication","Portugal","",110
"INTERNACIONAL","ICOS 2006 - International Conference on Organisational Semiotics","Campinas, SP","2006","Proceedings of the International Conference on Organisational Semiotics","1","1","1","47","58","8585783141","IDB Impressão Digital do Brasil, Gráfica e Editora","Campinas, SP, Brasil","",111
"NACIONAL","SBC 2006 XXVI Congresso da SBC, WIE Workshop de Informática na Escola","Campo Grande, MS","2006","Anais do XXVI Congresso da SBC, WIE Workshop de Informática na Escola","1","1","1","189","197","","","","",112
"NACIONAL","SBC 2006 Anais do XXVI Congresso da SBC, WIE Workshop de Informática na Escola","Campo Grande, MS","2006","Anais do XXVI Congresso da SBC, WIE Workshop de Informática na Escola","1","1","1","","","","","","",113
"NACIONAL","VII Simpósio sobre Fatores Humanos em Sistemas Computacionais IHC2006","Natal, RN","2006","Anais do VII Simpósio sobre Fatores Humanos em Sistemas Computacionais IHC2006","1","1","1","1","11","8576691035","","","",114
"NACIONAL","VII Simpósio sobre Fatores Humanos em Sistemas Computacionais IHC2006","Natal, RN","2006","Anais do VII Simpósio sobre Fatores Humanos em Sistemas Computacionais IHC2006","1","1","1","11","20","8576691035","","","",115
"NACIONAL","VII Simpósio sobre Fatores Humanos em Sistemas Computacionais IHC2006","Natal, RN","2006","Anais do VII Simpósio sobre Fatores Humanos em Sistemas Computacionais IHC2006","1","1","1","168","177","8576691035","","","",116
"NACIONAL","XXVI CSBC, XXXIII SEMISH Seminário Integrado de Software e Hardware","Campo Grande MS","2006","Anais do XXXIII SEMISH Seminário Integrado de Software e Hardware","1","1","1","54","68","8576690748","","","",117
"INTERNACIONAL","Human-Computer Interaction INTERACT 200711th IFIP TC 13 International Conference","Rio de Janeiro","2007","Lecture Notes in Computer Science 4663","2","","","541","554","3540747990","Springer","Berlin","",118
"INTERNACIONAL","Human Computer Interaction INTERACT 2007 11th IFIP TC 13 International Conference","Rio de Janeiro","2007","LNCS 4662 Lecture Notes in Computer Science 4662","1","","","361","374","354074794","Springer","Berlin","",119
"INTERNACIONAL","12th International Conference, HCI International 2007","Beijing","2007","Human-Computer Interaction. HCI Applications and Services LNCS 4553","4553","","","859","868","9783540731","Springer","Heidelberg","",120
"INTERNACIONAL","12th International Conference, HCI International 2007","Beijing","2007","Human-Computer Interaction.Interaction Design and Usability LNCS 4550","4550","","","1033","1042","9783540731","Springer","Heidelberg","",121
"INTERNACIONAL","12th International Conference, HCI International 2007","Beijing","2007","Posters","","","","9","13","9783540733","Springer","Heidelberg","",122
"INTERNACIONAL","9th International Conference on Enterprise Information Systems, ICEIS 2007","Funchal, Madeira","2007","Proceedings of the 9th International Conference on Enterprise Information Systems, ICEIS 2007","ISAS","","","381","386","9789728865900","","Lisboa","",123
"INTERNACIONAL","9th International Conference on Enterprise Information Systems, ICEIS 2007","Funchal, Madeira","2007","Proceedings of the 9th International Conference on Enterprise Information Systems 2007","HCI","","","170","175","9789728865924","","Lisboa","",124
"NACIONAL","XXXIV Seminário Integrado de Software e Hardware, SEMISH/CSBC2007","Rio de Janeiro","2007","Anais do XXVII Congresso da SBC, SEMISH, CSBC 2007","","","","2217","2231","9878576691167","","Rio de Janeiro","",125
"INTERNACIONAL","ICOS2007 International Conference on Organizational Semiotics","Sheffield","2007","Proceedings of the International Conference on Organizational Semiotics","","","","66","75","978187412156","","Reading","",126
"INTERNACIONAL","ICOS2007 International Conference on Organizational Semiotics","Sheffield","2007","Proceedings of the International Conference on Organizational Semiotics","","","","47","53","978187412156","","Reading","",127
"NACIONAL","SBIE 2007 XVIII Simpósio Brasileiro de Informática na Educação","São Paulo","2007","Anais do XVIII Simpósio Brasileiro de Informática na Educação","","","","1","10","9788576691587","","São Paulo","",128
"NACIONAL","SBIE 2007 XVIII Simpósio Brasileiro de Informática na Educação","São Paulo","2007","Anais do XVIII Simpósio Brasileiro de Informática na Educação","","","","1","4","9788576691587","","São Paulo","",129
"INTERNACIONAL","CAL'07 - Computer Aided Learning 2007 Development, Disruption and Debate - D3","Dublin","2007","CAL 07 - 'Development, Disruption and Debate' D3 - Abstract Book","","","","23","23","","Elsevier","","",130
"INTERNACIONAL","EuroITV, 2007","Amsterdam","2007","Interactive TV: A Shared Experience TICSP Adjunct Proceedings of EuroITV 2007","","","35","259","264","9789521517655","","Tampere, Finlândia","",131
"INTERNACIONAL",": Workshop on Perspectives, Challenges and Opportunities for Human-Computer Interaction in Latin Ameria (CLIHC 2007) : Workshop on Perspectives, Challenges and Opportunities for Human-Computer Interaction in Latin Ameria (CLIHC 2007)","Rio e Janeiro","2007","Proceedings of CLIHC 2007","","","","1","16","","","","",132
"INTERNACIONAL",": Workshop on Perspectives, Challenges and Opportunities for Human-Computer Interaction in Latin Ameria (CLIHC 2007)","Rio de Janeiro","2007","Anais do CLIHC 2007","","","","","","","","","",133
"INTERNACIONAL","ICEIS 2008, Tenth International Conference on Enterprise Information Systems","Barcelona","2008","Proceedings of the Tenth International Conference on Enterprise Information Systems","HCI","","","112","117","9789898111401","","","",134
"INTERNACIONAL","ICEIS 2008 Tenth International Conference on Enterprise Information Systems","Barcelona","2008","Proceedings of the Tenth International Conference on Enterprise Information Systems","HCI","","","215","220","9789898111401","","","",135
