CLASSIFICACAO-DO-EVENTO,NOME-DO-EVENTO,CIDADE-DO-EVENTO,ANO-DE-REALIZACAO,TITULO-DOS-ANAIS-OU-PROCEEDINGS,VOLUME,FASCICULO,SERIE,PAGINA-INICIAL,PAGINA-FINAL,ISBN,NOME-DA-EDITORA,CIDADE-DA-EDITORA,NOME-DO-EVENTO-INGLES,TRABALHO-EM-EVENTOS_Id
"INTERNACIONAL","VIII Seminário Internacional da Rede Iberoamericana de Investigadores sobre Globalização e Território","Rio de Janeiro","2004","VIII Seminário Internacional da Rede Iberoamericana de Investigadores sobre Globalização e Território: caderno de resumos","","","","109","110","","","","",0
"NACIONAL","Grandes projetos urbanos: o caso da Operação Urbana Faria Lima","Rio de Janeiro","2006","Relatório encaminhado ao instituto financiador","","","","","","","","","",1
"NACIONAL","Teatro sobre a cidade","São Paulo","2008","Teatro sobre a cidade","","","","35","63","","Tablado de Arruar","São Paulo","",2
"INTERNACIONAL","2 World Planning Schools Congress","Cidade do México","2006","Planning for diversity and multiplicity","","","","153","","","Universida Nacional Autonoma do México","Cidade do México","",3
"INTERNACIONAL","Colóquio International Os Desafios Urbanos no Brasil e na África do Sul","Rio de Janeiro","2007","Colóquio International Os Desafios Urbanos no Brasil e na África do Sul","","","","13","17","","","Rio de Janeiro","",4
"LOCAL","XXIII Congresso de Iniciação Científica da Unicamp","","","","","","","","","","","","",5
"NAO_INFORMADO","XXIII Congresso de Iniciação Científica da Unicamp","","","","","","","","","","","","",6
"NAO_INFORMADO","XXIII Congresso de Iniciação Científica da Unicamp","","2015","","","","","","","","","","",7
"NACIONAL","Ii Encontro Globalização, Políticas Territoriais, Meio Ambiente e Conflitos Sociais do Laboratório ETTERN","Vassouras","2009","II Encontro Globalização, Políticas Territoriais, Meio Ambiente e Conflitos Sociais","","","","","","","Ettern","Rio de Janeiro","",8
