NATUREZA,TITULO,ANO,PAIS,IDIOMA,HOME-PAGE,DOI,TITULO-INGLES,PARTICIPACAO-EM-BANCA-DE-DOUTORADO_Id
"Doutorado","AS POLI&#769;TICAS HABITACIONAIS NO SUBDESENVOLVIMENTO: OS CASOS DO BRASIL, COLO&#770;MBIA, ME&#769;XICO E VENEZUELA (1980/2013)","2015","Brasil","Português","","","",0
"Doutorado","Intervenções em centros urbanos e conflitos distributivos: modelos regulatórios, circuitos de valorização e estratégias discursivas","2016","Brasil","Português","","","",1
"Doutorado","Reestruturac&#807;a&#771;o Urbana em Cidades Me&#769;dias Paulistas a cidade como nego&#769;cio","2016","Brasil","Português","","","",2
"Doutorado","DESVELANDO O CAMPO DE PODER DOS GRANDES PROJETOS URBANOS DA REGIA&#771;O METROPOLITANA DE BELO HORIZONTE","2016","Brasil","Português","","","",3
