NOME-GRANDE-AREA-DO-CONHECIMENTO,NOME-DA-AREA-DO-CONHECIMENTO,NOME-DA-SUB-AREA-DO-CONHECIMENTO,NOME-DA-ESPECIALIDADE,AREAS-DO-CONHECIMENTO_Id
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",0
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Banco de Dados",1
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Banco de Dados",2
"CIENCIAS_EXATAS_E_DA_TERRA","","","",3
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Banco de Dados",4
"CIENCIAS_EXATAS_E_DA_TERRA","","","",5
"CIENCIAS_EXATAS_E_DA_TERRA","","","",6
"CIENCIAS_EXATAS_E_DA_TERRA","","","",7
"CIENCIAS_EXATAS_E_DA_TERRA","","","",8
"CIENCIAS_EXATAS_E_DA_TERRA","","","",9
"CIENCIAS_EXATAS_E_DA_TERRA","","","",10
"CIENCIAS_EXATAS_E_DA_TERRA","","","",11
"CIENCIAS_EXATAS_E_DA_TERRA","","","",12
"CIENCIAS_EXATAS_E_DA_TERRA","","","",13
"CIENCIAS_EXATAS_E_DA_TERRA","","","",14
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Banco de Dados",15
"CIENCIAS_EXATAS_E_DA_TERRA","","","",16
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Banco de Dados",17
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Banco de Dados",18
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Banco de Dados",19
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Banco de Dados",20
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Banco de Dados",21
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Sistemas de Informação",22
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Sistemas de Informação",23
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Sistemas de Informação",24
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Sistemas de Informação",25
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Sistemas de Informação",26
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Sistemas de Informação",27
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Sistemas de Informação",28
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Sistemas de Informação",29
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Sistemas de Informação",30
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Sistemas de Informação",31
"CIENCIAS_EXATAS_E_DA_TERRA","","","",32
"CIENCIAS_EXATAS_E_DA_TERRA","","","",33
"CIENCIAS_EXATAS_E_DA_TERRA","","","",34
"CIENCIAS_EXATAS_E_DA_TERRA","","","",35
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Sistemas de Informação",36
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Sistemas de Informação",37
