NATUREZA,TITULO-DO-TRABALHO,ANO-DO-TRABALHO,PAIS-DO-EVENTO,IDIOMA,MEIO-DE-DIVULGACAO,HOME-PAGE-DO-TRABALHO,FLAG-RELEVANCIA,DOI,TITULO-DO-TRABALHO-INGLES,FLAG-DIVULGACAO-CIENTIFICA,TRABALHO-EM-EVENTOS_Id
"RESUMO_EXPANDIDO","Um Servidor de Ontologias para apoio a Sistemas de Biodiversidade","2006","Brasil","Português","IMPRESSO","","NAO","","","NAO",60
"RESUMO_EXPANDIDO","Bioinformatics Scientific Workflows: combining databases, AI and Web Services","2006","Brasil","Português","IMPRESSO","","NAO","","","NAO",61
"COMPLETO","Traceability in Food for Supply Chains","2007","Portugal","Inglês","IMPRESSO","","NAO","","","NAO",62
"COMPLETO","Um Servidor de Ontologias para Sistemas de Biodiversidade","2007","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",63
"COMPLETO","Diagnosing Similarity of Oscillation Trends in Time Series","2007","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",64
"COMPLETO","Discovering Geographic Locations in Web Pages Using Urban Addresses","2007","Estados Unidos","Inglês","IMPRESSO","","NAO","","","NAO",65
"COMPLETO","Ecologically-aware queries for biodiversity research","2007","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",66
"COMPLETO","Towards Modeling and Simulating a Multi-party Negotiation Protocol with Colored Petri Nets","2007","Holanda","Inglês","NAO_INFORMADO","","NAO","","","NAO",67
"COMPLETO","Applying Scientific Workflows to Manage Sensor Data","2007","Brasil","Inglês","NAO_INFORMADO","","NAO","","","NAO",68
"COMPLETO","AI Planning in Web Services Composition: a review of current approaches and a new solution","2007","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",69
"COMPLETO","Traceability Mechanisms for Bioinformatics Scientific Workflows","2007","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","","","NAO",70
"COMPLETO","Managing Alternatives and Data Evolution in GIS","1993","Estados Unidos","Inglês","IMPRESSO","","NAO","","","NAO",71
"COMPLETO","Modelagem Temporal de Objetos","1993","Argentina","Português","IMPRESSO","","NAO","","","NAO",72
"COMPLETO","Modelling Geographic Information Systems using an Object Oriented Framework","1993","Chile","Inglês","IMPRESSO","","NAO","","","NAO",73
"COMPLETO","Maintaining Integrity Constraints across Versions in a Database","1993","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",74
"COMPLETO","Uma Metodologia para Projeto de Sistemas de Informacoes Geograficas","1993","Brasil","Português","IMPRESSO","","NAO","","","NAO",75
"RESUMO_EXPANDIDO","O projeto WebMAPS: desafios e resultados","2007","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",76
"COMPLETO","Implementing Integrity Control in Active Databases","1992","Estados Unidos","Inglês","IMPRESSO","","NAO","","","NAO",77
"COMPLETO","Tratamento de Restricoes no Modelo OO","1992","Brasil","Português","IMPRESSO","","NAO","","","NAO",78
"COMPLETO","Interactive Manipulation of Object-Oriented Views","1991","Estados Unidos","Inglês","IMPRESSO","","NAO","","","NAO",79
"COMPLETO","Object Integrity Using Rules","1991","Alemanha","Inglês","IMPRESSO","","NAO","","","NAO",80
"COMPLETO","Transformacão de um banco de dados orientado a objetos em um BD ativo","1991","Brasil","Português","IMPRESSO","","NAO","","","NAO",81
"COMPLETO","A Framework to Process Complex Biodiversity Queries","2008","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","","","NAO",82
"COMPLETO","Sensor Data Publication on the Web for Scientific Applications","2008","Portugal","Inglês","VARIOS","","NAO","","","NAO",83
"COMPLETO","An Infrastructure for Sharing and Executing Choreographies","2008","Portugal","Inglês","VARIOS","","NAO","","","NAO",84
"COMPLETO","Accessing and Processing Sensing Data","2008","Estados Unidos","Inglês","MEIO_DIGITAL","[doi:10.1109/cse.2008.23]","NAO","10.1109/CSE.2008.23","","NAO",85
"COMPLETO","Exploitation de données brutes de trafic routier urbain issues d?un réseau de capteurs géoréférencés","2008","França","Francês","MEIO_DIGITAL","","NAO","","","NAO",86
"COMPLETO","Visões em Sistemas Orientados a Objetos - Problemas e Implementacão","1990","Chile","Português","IMPRESSO","","NAO","","","NAO",87
"COMPLETO","From Subject of Change to Agent of Change - Women and IT in Brazil","2005","Estados Unidos","Inglês","IMPRESSO","[doi:10.1145/1117417.1117432]","NAO","10.1145/1117417.1117432","","NAO",88
"COMPLETO","Managing sensor data on urban traffic","2008","Estados Unidos","Inglês","IMPRESSO","","NAO","10.1007/978-3-540-87991-6_45","","NAO",89
"COMPLETO","Preprocessamento de Atualizacoes em Bancos de Dados Relacionais","1989","Brasil","Português","IMPRESSO","","NAO","","","NAO",90
"COMPLETO","Views as a Mechanism for Adding Types to a Databas","1989","Chile","Inglês","IMPRESSO","","NAO","","","NAO",91
"COMPLETO","ANA-RE -- suporte automatizado para ANAlise e especificacão de REquisitos","1989","Brasil","Português","IMPRESSO","","NAO","","","NAO",92
"COMPLETO","SAES - Sistema de Apoio a Especificacão de Sistema","1989","Brasil","Português","IMPRESSO","","NAO","","","NAO",93
"COMPLETO","REVER - uma Interface Semantica para BDs Relacionais","1988","Brasil","Português","IMPRESSO","","NAO","","","NAO",94
"COMPLETO","Atualizacão de agregados em visões","1988","Brasil","Português","IMPRESSO","","NAO","","","NAO",95
"COMPLETO","Manipulacão de Bancos de Dados Através de Formularios para Automacão de Escritorios","1988","Brasil","Português","IMPRESSO","","NAO","","","NAO",96
"COMPLETO","Um modelo de visões-objeto","1987","Brasil","Português","IMPRESSO","","NAO","","","NAO",97
"COMPLETO","PAFUNcio - uma Ferramenta de Avaliacão de Desempenho de Aplicacoes","1987","Brasil","Português","IMPRESSO","","NAO","","","NAO",98
"COMPLETO","Um modelo binário estendido para Entidade-relacionamento","1987","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",99
"COMPLETO","Alternativas para liberalizar atualizacões em bancos de dados","1986","Brasil","Português","IMPRESSO","","NAO","","","NAO",100
"COMPLETO","Negative Effects of Normalization on Update Translations","1986","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",101
"COMPLETO","Understanding the Implications of View Update Policies","1985","Brasil","Português","IMPRESSO","","NAO","","","NAO",102
"RESUMO_EXPANDIDO","Monitoramento de safras via web: um caso de sucesso em pesquisa multidisciplinar","2007","Brasil","Português","IMPRESSO","","NAO","","","NAO",103
"RESUMO_EXPANDIDO","Bridging the gap between geospatial resource providers and model developers","2008","Estados Unidos","Inglês","IMPRESSO","","NAO","","","NAO",104
"COMPLETO","Multimedia Semantic Annotation Propagation","2008","Estados Unidos","Inglês","IMPRESSO","","NAO","","","NAO",105
"RESUMO_EXPANDIDO","Gerenciamento de Regras de Qualidade em Cadeias Produtivas Agrícolas","2008","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",106
"COMPLETO","The Geospatial Semantic Web - are GIS Catalogs Prepared for This?","2009","Portugal","Inglês","MEIO_DIGITAL","","NAO","","","NAO",107
"COMPLETO","A Tool based on Web Services to Query Biodiversity Information","2009","Portugal","Inglês","MEIO_DIGITAL","","NAO","","","NAO",108
"RESUMO_EXPANDIDO","Specification of a framework for semantic annotation of geospatial data on the web.","2008","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","","","NAO",109
"COMPLETO","SciFrame: a conceptual framework to describe data sharing in e-Science","2009","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",110
"RESUMO_EXPANDIDO","Ambiente de gerenciamento de imagens e dados espaciais para desenvolvimento de aplicações em biodiversidade","2005","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",111
"COMPLETO","Um framework para avaliação de interface de aplicações SIG WEB","2006","Brasil","Português","IMPRESSO","","NAO","","","NAO",112
"RESUMO_EXPANDIDO","Processamento semantico de consultas para sistemas de biodiversidade","2008","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",113
"COMPLETO","Assembling and Managing Virtual Organizations out of Multi-party Contracts","2009","Alemanha","Inglês","IMPRESSO","","NAO","","","NAO",114
"COMPLETO","Annotating Geospatial Data Based on its Semantics","2009","Estados Unidos","Inglês","IMPRESSO","","NAO","","","NAO",115
"RESUMO_EXPANDIDO","Management of Semantic Annotations of Data on Web for Agricultural Applications","2009","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",116
"COMPLETO","Annotating data to support decision-making: a case study","2010","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","","","NAO",117
"COMPLETO","Database descriptors: laying the path to commodity web data services","2010","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","","","NAO",118
"COMPLETO","Introducing multidisciplinary thinking in Computer Engineering - A new way of teaching database systems","2010","Estados Unidos","Inglês","MEIO_MAGNETICO","","NAO","","","NAO",119
"COMPLETO","Handling and Publishing Wireless Sensor Network Data: a hands-on experiment","2010","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",120
"RESUMO_EXPANDIDO","Busca Multimodal para apoio à pesquisa em biodiversidade","2010","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",121
"COMPLETO","Play it again, SAM - using scientific workflows to drive the generation of semantic annotations","2010","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","","","NAO",122
"RESUMO_EXPANDIDO","Handling Provenance in Biodiversity","2010","Brasil","Inglês","NAO_INFORMADO","","NAO","","","NAO",123
"RESUMO_EXPANDIDO","Spatial Monitoring of Cattle ? Impact on the Carbon Cycle","2010","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",124
"COMPLETO","Managing Animal Sounds - Some Challenges and Research Directions","2011","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",125
"COMPLETO","ORGANOGRAPHS Multi-faceted Hierarchical Categorization of Web Documents","2011","Portugal","Inglês","MEIO_DIGITAL","","NAO","","","NAO",126
"COMPLETO","Using linked data to extract geo-knowledge","2011","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",127
"RESUMO_EXPANDIDO","Shadow-driven Document Representation: A summarization-based strategy to represent non-interoperable documents","2011","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",128
"RESUMO_EXPANDIDO","A Provenance Approach to Assess the Quality of Geospatial Data","2012","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","","","NAO",129
"COMPLETO","Using the DBV model to maintain versions of multi-scale geospatial data","2012","Alemanha","Inglês","IMPRESSO","","NAO","","","NAO",130
"COMPLETO","Integrating and processing events from Heterogeneous Data Sources","2012","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",131
"COMPLETO","Sinimbu - Multimodal Queries to Support Biodiversity Studies","2012","Alemanha","Inglês","MEIO_DIGITAL","","NAO","","","NAO",132
"COMPLETO","Challenges of the Anthropocene epoch - Supporting multi-focus research","2012","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",133
"COMPLETO","Data Quality in Agriculture Applications","2012","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",134
"COMPLETO","A Formalization of Topological Relations between Simple Spatial Objects","2012","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","","","NAO",135
"COMPLETO","Towards Adapting Scientific Workflow Systems to Healthcare Planning","2013","Grã-Bretanha","Inglês","MEIO_DIGITAL","","NAO","","","NAO",136
"COMPLETO","Estimating the quality of data using provenance:a case study in eScience","2013","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","","","NAO",137
"COMPLETO","Introducing Shadows: Flexible Document Representation and Annotation on the Web","2013","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","","","NAO",138
"COMPLETO","Providing multi-scale consistency for multi-scale geospatial data","2013","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","","","NAO",139
"COMPLETO","A Geographical Approach for Metadata Quality Improvement in Biological Observation Databases","2013","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","","","NAO",140
"RESUMO_EXPANDIDO","The Dynamics of Multidisciplinary Research Networks - Mining a Public Repository of Scientists CVs","2013","Canadá","Inglês","MEIO_DIGITAL","","NAO","","","NAO",141
"COMPLETO","A Provenance-based Approach to Manage Long Term Preservation of Scientific Data","2014","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","","","NAO",142
"COMPLETO","Using Healthcare Planning Features to Drive Scientific Workflows on the Web","2014","Portugal","Inglês","MEIO_DIGITAL","","NAO","","","NAO",143
"COMPLETO","Handling Multiple Foci in Graph Databases","2014","Estados Unidos","Inglês","MEIO_MAGNETICO","","NAO","","","SIM",144
"RESUMO_EXPANDIDO","Supporting the Study of Correlations between Time Series via Semantic Annotations","2014","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",145
"RESUMO_EXPANDIDO","Complex Pattern Detection in the Specification of Multiscale Environmental Variables for Biodiversity Applications","2014","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",146
"RESUMO","Complex Pattern Detection and Specification to Support Biodiversity Applications","2014","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",147
"RESUMO","Searching Time Series via Semantic Annotations","2014","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",148
"COMPLETO","SiRCub - Brazilian Agricultural Crop Recognition System","2015","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",149
"COMPLETO","Hydrograph: Exploring Geographic Data in Graph Databases","2015","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",150
"RESUMO_EXPANDIDO","A View Handler for Semantic Graphs","2016","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","","","NAO",151
"RESUMO_EXPANDIDO","Provenance-Based Retrieval: Fostering Reuse and Reproducibility Across Scientific Disciplines","2016","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","","","NAO",152
"COMPLETO","Converting Scripts into Reproducible Workflow Research Objects","2016","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","","","NAO",153
"RESUMO_EXPANDIDO","Use of graphs and taxonomic classifications to analyze content relationships among courseware","2016","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",154
"RESUMO_EXPANDIDO","Provenance-Based Infrastructure to Support Reuse of Computational Experiments","2016","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",155
"COMPLETO","Modelando a interface de aplicacoes em sistemas de informacao geografica como espacos de comunicacao","2001","Brasil","Português","IMPRESSO","","NAO","","","NAO",156
