SEQUENCIA-FUNCAO-ATIVIDADE,FLAG-PERIODO,MES-INICIO,ANO-INICIO,MES-FIM,ANO-FIM,CODIGO-ORGAO,NOME-ORGAO,CODIGO-UNIDADE,FORMATO-CARGO-OU-FUNCAO,CARGO-OU-FUNCAO,NOME-UNIDADE,CARGO-OU-FUNCAO-INGLES,ATIVIDADES-DE-DIRECAO-E-ADMINISTRACAO_Id
"3","ANTERIOR","3","1999","6","2001","000200000993","Sociedade Brasileira de Computacao","","LIVRE","Diretora de publicacoes","","",0
