OUTRAS-INFORMACOES-RELEVANTES,DADOS-GERAIS_Id
"Editora do Journal of the Brazilian Computer Society (JBCS 1994-2000), Membro do Comitê de Computação da CAPES (1998-2000) e (2008-...); Membro do Comite Assessor de Computação do CNPq (2000-2002) - na presidência do comite de 2001 a 2002; Membro da Coordenação de Área de Ciência e Engenharia da Computação da FAPESP (2004-...). Membro do comite gestor da internet no Brasil (CGI-BR - 2003-2004). Membro do conselho curador do CPqD (2008-2010). Theme Editor da Encyclopedia of Life Support Systems (EOLSS ? UNESCO) entre 2000 e 2003, para o tema Advanced Geographic Information Systems. Membro de dezenas de comitês de programa de conferências científicas brasileiras e internacionais, em bancos de dados, em especial coordenadora ne comitês internacionais (ACM GIS 99, SSTD 05), nacionais (SBBD e SEMISH, 2 vezes cada) e vice-coordenadora (ICDE 08)",0
