NOME-GRANDE-AREA-DO-CONHECIMENTO,NOME-DA-AREA-DO-CONHECIMENTO,NOME-DA-SUB-AREA-DO-CONHECIMENTO,NOME-DA-ESPECIALIDADE,AREAS-DO-CONHECIMENTO_Id
"ENGENHARIAS","","Sistemas Elétricos de Potência","",0
"ENGENHARIAS","","Sistemas Elétricos de Potência","",1
"ENGENHARIAS","","Sistemas Elétricos de Potência","Geração da Energia Elétrica",2
"ENGENHARIAS","","Sistemas Elétricos de Potência","Geração da Energia Elétrica",3
"ENGENHARIAS","","Sistemas Elétricos de Potência","Geração da Energia Elétrica",4
"ENGENHARIAS","","Sistemas Elétricos de Potência","Geração da Energia Elétrica",5
"ENGENHARIAS","","Sistemas Elétricos de Potência","Geração da Energia Elétrica",6
"ENGENHARIAS","","Sistemas Elétricos de Potência","Geração da Energia Elétrica",7
"ENGENHARIAS","","Sistemas Elétricos de Potência","Geração da Energia Elétrica",8
"ENGENHARIAS","","Sistemas Elétricos de Potência","Geração da Energia Elétrica",9
"ENGENHARIAS","","Sistemas Elétricos de Potência","Geração da Energia Elétrica",10
"ENGENHARIAS","","Sistemas Elétricos de Potência","Geração da Energia Elétrica",11
"ENGENHARIAS","","Sistemas Elétricos de Potência","Geração da Energia Elétrica",12
"ENGENHARIAS","","Sistemas Elétricos de Potência","Geração da Energia Elétrica",13
"ENGENHARIAS","","Sistemas Elétricos de Potência","Geração da Energia Elétrica",14
"ENGENHARIAS","","Sistemas Elétricos de Potência","Geração da Energia Elétrica",15
"ENGENHARIAS","","Sistemas Elétricos de Potência","Geração da Energia Elétrica",16
"ENGENHARIAS","","Engenharia de Petróleo","Transporte por Oleodutos",17
"ENGENHARIAS","","","",18
"ENGENHARIAS","","Sistemas Elétricos de Potência","",19
"ENGENHARIAS","","Sistemas Elétricos de Potência","",20
"ENGENHARIAS","","Sistemas Elétricos de Potência","",21
"ENGENHARIAS","","Sistemas Elétricos de Potência","",22
"ENGENHARIAS","","Sistemas Elétricos de Potência","",23
"ENGENHARIAS","","Sistemas Elétricos de Potência","",24
"ENGENHARIAS","","Sistemas Elétricos de Potência","",25
"ENGENHARIAS","","Sistemas Elétricos de Potência","",26
"ENGENHARIAS","","Sistemas Elétricos de Potência","",27
"ENGENHARIAS","","Sistemas Elétricos de Potência","",28
"ENGENHARIAS","","Sistemas Elétricos de Potência","",29
"ENGENHARIAS","","Sistemas Elétricos de Potência","",30
"ENGENHARIAS","","Sistemas Elétricos de Potência","",31
"ENGENHARIAS","","","",32
"ENGENHARIAS","","","",33
"ENGENHARIAS","","","",34
"ENGENHARIAS","","Sistemas Elétricos de Potência","",35
"ENGENHARIAS","","Sistemas Elétricos de Potência","",36
"ENGENHARIAS","","Sistemas Elétricos de Potência","",37
"ENGENHARIAS","","Sistemas Elétricos de Potência","",38
"ENGENHARIAS","","Sistemas Elétricos de Potência","",39
"ENGENHARIAS","","","",40
"ENGENHARIAS","","Sistemas Elétricos de Potência","",41
"ENGENHARIAS","","Sistemas Elétricos de Potência","",42
"ENGENHARIAS","","Sistemas Elétricos de Potência","",43
"ENGENHARIAS","","Sistemas Elétricos de Potência","",44
"ENGENHARIAS","","Sistemas Elétricos de Potência","",45
"ENGENHARIAS","","Sistemas Elétricos de Potência","",46
"ENGENHARIAS","","Sistemas Elétricos de Potência","",47
"ENGENHARIAS","","Sistemas Elétricos de Potência","",48
"ENGENHARIAS","","Sistemas Elétricos de Potência","",49
"ENGENHARIAS","","","",50
"ENGENHARIAS","","","",51
"ENGENHARIAS","","","",52
"ENGENHARIAS","","","",53
"ENGENHARIAS","","Sistemas Elétricos de Potência","",54
"ENGENHARIAS","","Sistemas Elétricos de Potência","",55
"ENGENHARIAS","","Sistemas Elétricos de Potência","",56
"ENGENHARIAS","","Sistemas Elétricos de Potência","",57
"ENGENHARIAS","","Sistemas Elétricos de Potência","",58
