TEXTO-RESUMO-CV-RH,TEXTO-RESUMO-CV-RH-EN,DADOS-GERAIS_Id
"Possui graduação em Engenharia Elétrica pela Universidade de São Paulo (1978) e doutorado em Engenharia Elétrica pela Universidade Estadual de Campinas (1990). Atualmente é professor livre docente da Universidade Estadual de Campinas. Tem experiência na área de Engenharia Elétrica, com ênfase em Sistemas Elétricos de Potência, atuando principalmente nos seguintes temas: pré-despacho, despacho econômico, otimização, previsão de carga e sistemas de potência.","bachelor's at Electrical Engineering from the University of São Paulo (1978) and doctorate at Electric Engineering from the State University of Campinas (1990). Has experience in Electric Engineering, focusing on Electrical Systems of Power, acting on the Following subjects: pre-dispatch, economic dispatch, optimization, load forecasting and power systems.",0
