CLASSIFICACAO-DO-EVENTO,NOME-DO-EVENTO,CIDADE-DO-EVENTO,ANO-DE-REALIZACAO,TITULO-DOS-ANAIS-OU-PROCEEDINGS,VOLUME,FASCICULO,SERIE,PAGINA-INICIAL,PAGINA-FINAL,ISBN,NOME-DA-EDITORA,CIDADE-DA-EDITORA,NOME-DO-EVENTO-INGLES,TRABALHO-EM-EVENTOS_Id
"INTERNACIONAL","FIRST EUROPEAN CONFERENCE ON NUMERICAL METHODS IN ENGINEERING","Bruxelas","1992","Numerical Methods in Engineering","","","","39","42","0444897941","","","",13
"INTERNACIONAL","WINTER ANNUAL MEETING OF THE AMERICAN SOCIETY OF MECHANICAL ENGINEERS","Atlanta","1991","","","","","47","56","","","","",14
"INTERNACIONAL","SECOND WORLD CONGRESS ON COMPUTATIONAL MECHANICS","Stuttgart","1990","","2","","","837","840","","","","",15
"INTERNACIONAL","SECOND WORLD CONGRESS ON COMPUTATIONAL MECHANICS","Stuttgart","1990","","2","","","609","612","","","","",16
"NACIONAL","XIII CONGRESSO NACIONAL DE MATEMATICA APLICADA E COMPUTACIONAL - CNMAC","Aguas de Lindoia","1990","","","","","1","5","","","AGUAS DE LINDOIA - S. P.","",17
"INTERNACIONAL","XII CONGRESSO IBERO LATINO AMERICANO SOBRE METODOS COMPUTACIONAIS PARAENGENHARIA - MECOM 91","Santa Fé","","","","","","0","0","","","ARGENTINA","",18
"INTERNACIONAL","XI CONGRESS IBERO LATINO AMERICANO SOBRE METODOS COMPUTACIONAIS PARA ENGENHARIA","Itaipava","1990","","","","","613","621","","","","",19
"NACIONAL","X COBEM","Rio de Janeiro","1989","","1","","","585","589","","","","",20
"NACIONAL","XII CONGRESSO NACIONAL DE MATEMATICA APLICADA E COMPUTACIONAL - CNMAC.","São José do Rio Preto","1989","","","","","0","0","","","","",21
"NACIONAL","XXVIII SEMINARIO BRASILEIRO DE ANALISE","Rio de Janeiro","1988","","","","","243","254","","","","",22
"NAO_INFORMADO","XI CONGRESSO NACIONAL DE MATEMATICA APLICADA E COMPUTACIONAL.","Ouro Preto","1988","","","","","375","377","","","","",23
"REGIONAL","IV ENCONTRO REGIONAL DE MATEMATICA APLICADA E COMPUTACIONAL.","São José dos Campos","1988","","","","","124","131","","","","",24
"INTERNACIONAL","INTERNATIONAL SYMPOSIUM ON VARIATIONAL METHODS IN GEOSCIENCES","Norman","1985","Variational Methods in Geosciences","","","","189","200","","ELSEVIER","Amsterdam","",25
"NAO_INFORMADO","PROC. SIAM CONFERENCE ON PARALLEL PROC. FOR SCIENTIFIC COMPUTING","","","","","","","0","0","","","NORFOLK, VIRGINIA, EUA","",26
"REGIONAL","Foutheenth Southwestern Graduate Research Conference in Applied Mechanics","Arlington","1983","","","","","","","","","","",27
"NAO_INFORMADO","SIAM Conference on Parallel Processing for Scientific Computing","Norfolk","","","","","","","","","","","",28
"INTERNACIONAL","XI Congresso Ibero Latino Americano sobre Métodos Computacionais para Engenharia","Itaipava","1990","","","","","325","337","","","","",29
"INTERNACIONAL","XVIII Congresso Ibero Latino Americano de Métodos Computacionais para Engenharia","Brasilia","1997","","","","","","","","","","",30
"INTERNACIONAL","XXVIII Jornadas Sul-Americanas de Engenharia Estrutural","São Carlos","1997",".","","","","1033","1042","","","","",31
"INTERNACIONAL","XVIII CILAMCE - Congresso Ibero Latino Americano de Métodos Computacionais para Engenharia","Brasília","1997","","","","","","","","","","",32
"INTERNACIONAL","IV WCCM - Fourth World Congress on Computacional Mechanics","Buenos Aires","1998","Computacional Mechanics, New Trends and Applications","","","","1","17","","CIMNE","Barcelona","",33
"INTERNACIONAL","IV WCCM World Congress on Computacional Mechanics","Buenos Aires","1998","Computacional Mechanics, New Trends and Applications","","","","1","20","","CIMNE","Barcelona","",34
"INTERNACIONAL","IV WCCM World Congress on Computacional Mechanics","Buenos Aires","1998","Computacional Mechanics, New Trends and Applications","","","","1","15","","","","",35
"INTERNACIONAL","IV WCCM World Congress on Computacional Mechanics","Buenos Aires","1998","Computacional Mechanics, New Trends and Applications","","","","1","14","","CIMNE","Barcelona","",36
"INTERNACIONAL","IV WCCM World Congress on Computacional Mechanics","Buenos Aires","1998","Computacional Mechanics, New Trends and Applications","","","","1","11","","CIMNE","Barcelona","",37
"NACIONAL","XXII CNMAC Congresso Nacional de Matemática Aplicada e Computacional","Santos","1999","","","","","","","","","","",38
"NACIONAL","Workshop em Mecânica Computacional","Recife","2000","","","","","1","3","","","","",39
"NACIONAL","Workshop em Mecânica computacional","Recife","2000","","","","","1","4","","","","",40
"NACIONAL","XV COBEM Congresso Brasileiro de Engenharia Mecânica","Aguas de Lindoia","1999","","","","","1","11","","","","",41
"REGIONAL","IV SIMMEC Simpósio Mineiro de Mecânica Computacional","Uberlândia","2000","","","","","125","139","","","","",42
"NACIONAL","XIX Congresso Nacional de Matemática Aplicada e Computacional","Goiània","1996","","","","","120","121","","","","",43
"NACIONAL","XX Congresso Nacional de Matemática Aplicada e Computacional","Gramada","1997","","","","","462","463","","","","",44
"INTERNACIONAL","CILAMCE99 Congresso Ibero Latino Americano de Métodos Computacionais para Engenharia","São Paulo","1999","","","","","1","21","","","","",45
"INTERNACIONAL","CILAMC99 Congresso Ibero Latino Americano de Métodos Computacionais para Engenharia","São Paulo","1999","","","","","1","21","","","","",46
"INTERNACIONAL","CILAMCE99 Congresso Ibero Latino Americano de Métodos Computacionais para Engenharia","São Paulo","1999","","","","","1","16","","","","",47
"INTERNACIONAL","finite element methods for three dimensional problems","Jyväskylä","2000","Book of Abstracts FEM3D","1","1","","1","2","","","","",48
"INTERNACIONAL","XXII Iberian Latin-American Congress on Computational Methods in Engineering","Campinas","2001","Anais XXII CILAMCE","","","","","","","","","",49
"INTERNACIONAL","XXII Iberian Latin-American Congress on Computational Methods in Engineering","Campinas","2001","Anais do XXII Cilamce","","","","","","","","","",50
"INTERNACIONAL","XXII Iberian Latin-American Congress on Computational Methods in Engineering","Campinas","2001","Anais do XXII Cilamce","","","","","","","","","",51
"INTERNACIONAL","European Congress on Computational Methods in Applied Sciences and Engineering","Barcelona","2000","CD-Rom Proceedings ECCOMAS 2000","","","","1","13","8489925704","","","",52
"INTERNACIONAL","European Congress on Computational Methods in Applied Sciences and Engineering","Barcelona","2000","CD-Rom Proceedings of ECCOMAS 2000","","","","1","21","8489925704","","","",53
"INTERNACIONAL","XXII Iberian Latin-American Congress on Computational Methods in Engineering","Campinas","2001","Anais XXII CILAMCE","","","","1","19","","","","",54
"INTERNACIONAL","XXII Iberian Latin-American Congress on Computational Methods in Engineering","Campinas","2001","Anais XXII Cilamce","","","","1","23","","","","",55
"INTERNACIONAL","XXX Jornadas Sul-americanas de Engenharia Estrutural","Brasília","2002","Jornadas Sul-americanas de engenharia estrutural","","","","1","14","","","","",56
"INTERNACIONAL","XXX Jornadas Sul-americanas de Engenharia Estrutural","Brasília","2002","jornadas sulamericanas de engenharia estrutural","","","","1","21","","","","",57
"INTERNACIONAL","Fifth World Congress on Computacional Mechanics","Viena","2002","Proceedings of the Fifth World Congress on Computational Mechanics (WCCM V)","","","","1","14","3950155406","Vienna University of Technology, Austria","Viena","",58
"INTERNACIONAL","CILAMCE2003 Congresso Ibero Latino Americano de Métodos Computacionais para Engenharia","Ouro Preto","2003","","","","","1","14","","","","",59
"INTERNACIONAL","CILAMCE2003 Congresso Ibero Latino Americano de Métodos Computacionais para Engenharia","Ouro Preto","2003","","","","","1","12","","","","",60
"INTERNACIONAL","CILAMCE2003 Congresso Ibero Latino Americano de Métodos Computacionais para Engenharia","Ouro Preto","2003","","","","","1","15","","","","",61
"INTERNACIONAL","CILAMCE2003 Congresso Ibero Latino Americano de Métodos Computacionais para Engenharia","Ouro Preto","2003","","","","","1","15","","","","",62
"INTERNACIONAL","Iberian Latin American Congress of Computational Methods in Engineering","Recife","2004","Proceeding CILAMCE 2004","","","","1","14","","","","",63
"INTERNACIONAL","Iberian Latin American Congress of Computational Methods in Engineering","Recife","2004","Proceeding CILAMCE 2004","","","","1","16","","","","",64
"INTERNACIONAL","Iberian Latin American Congress of Computational Methods in Engineering","Recife","2004","Proceeding CILAMCE 2004","","","","1","15","","","","",65
"INTERNACIONAL","Iberian Latin American Congress of Computational Methods in Engineering","Recife","2004","Proceeding CILAMCE 2004","","","","1","13","","","","",66
"INTERNACIONAL","Sixth World Congress on Computational Mechanics (WCCM VI)","Beijing","2004","Proceedings, Sixth World Congress on Computational Mechanics","","","","1","1","","","","",67
"INTERNACIONAL","The Ninth International Conference on Civil and Structural Engineering Computing","Egmond aan zee","2003","Proceedings of the The Ninth International Conference on Civil and Structural Engineering Computing","1","","","51","52","0948749873","Civil-Comp Press","Stirling","",68
"INTERNACIONAL","The Ninth International Conference on Civil and Structural Engineering Computing","Egmond aan zee","2003","Proceedings of the The Ninth International Conference on Civil and Structural Engineering Computing","","","","57","58","0948749873","Civil-Comp Press","Stirling","",69
"NAO_INFORMADO","CILAMCE 2000","Rio de Janeiro","2000","Proceeding CILAMCE 2000","","","","","","","","","",70
"NAO_INFORMADO","CILAMCE 2000","Rio de Janeiro","2000","Proceeding CILAMCE 2000","","","","","","","","","",71
"NAO_INFORMADO","CILAMCE 2000","Rio de Janeiro","2000","Proceeding CILAMCE 2000","","","","","","","","","",72
"NAO_INFORMADO","CILAMCE 2000","Rio de Janeiro","2000","Proceeding CILAMCE 2000","","","","","","","","","",73
"NAO_INFORMADO","CILAMCE 2001","Campinas","2001","Proceeding CILAMCE 2001","","","","","","","","","",74
"INTERNACIONAL","CILAMCE 2005","Guarapari, ES, Brasil","2005","Proceeding CILAMCE 2005","","","","","","","","","",75
"INTERNACIONAL","CILAMCE 2005","Guarapari, ES, Brasil","2005","Proceeding CILAMCE 2005","","","","","","","","","",76
"INTERNACIONAL","CILAMCE 2005","Guarapari, ES, Brasil","2005","Proceeding CILAMCE 2005","","","","","","","","","",77
"INTERNACIONAL","CILAMCE 2005","Guarapari, ES, Brasil","2005","Proceeding CILAMCE 2005","","","","","","","","","",78
"INTERNACIONAL","European Congress on Computational Methods in Applied Sciences and Engineering","Barcelona","2000",".","","","","","","","","","",79
"NAO_INFORMADO","CILAMCE","São Paulo","1999","Anais CILAMCE 1999","","","","","","","","","",80
"NAO_INFORMADO","SIXTH INTERNATIONAL CONFERENCE ON FINITE ELEMENTS IN FLUIDS","Antebes","1986","Anais do SIXTH INTERNATIONAL CONFERENCE ON FINITE ELEMENTS IN FLUIDS","","","","","","","","","",81
"NAO_INFORMADO","IX MECOM","Córdoba","1988",".","","","","","","","","","",82
"INTERNACIONAL","Workshop on inovative finite element methods","Rio de Janeiro","",".","","","","","","","","","",83
"INTERNACIONAL","Workshop Latino-Americano de Mecânica dos Fluídos e Aplicações.","Nova Friburgo","1990",".","","","","","","","","","",84
"NAO_INFORMADO","French Brazilian Workshop on Finite Elements Methods in Fluids","Rio de Janeiro","1991",".","","","","","","","","","",85
"NAO_INFORMADO","LNCC Workshop sobre Supercomputação","Rio de Janeiro","",".","","","","","","","","","",86
"INTERNACIONAL","VECPAR 2006","Rio de Janeiro","2006","Anais VECPAR'06","","","","","","","Springer","Berlim","",87
"INTERNACIONAL","XXVIII CILAMCE - Congresso Ibero Latino-Americano sobre Métodos Computacionais em Engenharia e CMNE","Porto - Portugal","2007","Proceeding CILAMCE 2007","","","","","","","","","",88
"INTERNACIONAL","CILAMCE 2007","Porto - Portugal","2007","Proceeding CILAMCE 2007","","","","","","","","","",89
"INTERNACIONAL","CILAMCE 2008","Maceió, AL, Brasil","2008","Proceeding CILAMCE 2008","","","","","","","","","",90
"INTERNACIONAL","CILAMCE 2008","Maceió, AL, Brasil","2008","Proceeding CILAMCE 2008","","","","","","","","","",91
"INTERNACIONAL","CILAMCE 2008","Maceió, AL, Brasil","2008","Proceeding CILAMCE 2008","","","","","","","","","",92
"NACIONAL","CNMAC 2008","Belém, PA, BRASIL","2008","CNMAC 2008","1","","","1","3","","","","",93
"INTERNACIONAL","World Congress on Computational Mechanics","Buenos Aires, ARGENTINA","2004","World Congress on Computational Mechanics","1","","","1","1","","","","",94
"NACIONAL","XXVI CNMAC","ão José do Rio Preto, SP, BRAS","2003","XXVI CNMAC","1","","","1","1","","","","",95
"NACIONAL","Encontro Nacional de Hidraulica de Poços e Estimulação","Campos de Jordao","2009","ENAHPE 2009","","","","","","","","","",96
"INTERNACIONAL","XXX CILAMCE","Armação dos Búzios","2009","Descrição Matemática de Geometrias Curvas por Interpolação Transfinita","","","","","","","","","",97
"INTERNACIONAL","XXXI CILAMCE - Congresso Ibero Latino-Americano sobre Métodos Computacionais em Engenharia","Buenos Aires","2010","XXXI CILAMCE - Congresso Ibero Latino-Americano sobre Métodos Computacionais em Engenharia","","","","","","","","","",98
"INTERNACIONAL","XXXI CILAMCE - Congresso Ibero Latino-Americano sobre Métodos Computacionais em Engenharia","Buenos Aires","2010","XXXI CILAMCE - Congresso Ibero Latino-Americano sobre Métodos Computacionais em Engenharia","","","","","","","","","",99
"INTERNACIONAL","XXXI CILAMCE - Congresso Ibero Latino-Americano sobre Métodos Computacionais em Engenharia","Buenos Aires","2010","XXXI CILAMCE - Congresso Ibero Latino-Americano sobre Métodos Computacionais em Engenharia","","","","","","","","","",100
"INTERNACIONAL","XXXI CILAMCE - Congresso Ibero Latino-Americano sobre Métodos Computacionais em Engenharia","Buenos Aires","2010","XXXI CILAMCE - Congresso Ibero Latino-Americano sobre Métodos Computacionais em Engenharia","","","","","","","","","",101
"INTERNACIONAL","XXXI CILAMCE - Congresso Ibero Latino-Americano sobre Métodos Computacionais em Engenharia","Buenos Aires","2010","XXXI CILAMCE - Congresso Ibero Latino-Americano sobre Métodos Computacionais em Engenharia","","","","","","","","","",102
"INTERNACIONAL","PARENG 2011","Córsiga","2011","The Second International Conference on Parallel, Distributed, Grid and Cloud Computing for Engineering","1","","","","","","","","",103
"INTERNACIONAL","XXXII Cilamce - Congresso Ibero Latino-Americano sobre Métodos Computacionais em Engenharia","Ouro Preto","2011","Anais do XXXII Cilamce - Congresso Ibero Latino-Americano sobre Métodos Computacionais em Engenharia","","","","","","","","","",104
"INTERNACIONAL","XXXII Cilamce - Congresso Ibero Latino-Americano sobre Métodos Computacionais em Engenharia","Ouro Preto","2011","ANAIS Proceedings","","","","","","","","","",105
"INTERNACIONAL","XXXII Cilamce - Congresso Ibero Latino-Americano sobre Métodos Computacionais em Engenharia","Ouro Preto","2011","ANAIS Proceedings","1","","","1","10","","","","",106
"INTERNACIONAL","Enumath Conferences - European Conference on Numerical Mathematics and Advanced Applications","Leicester","2011","Anais Enumath Conferences","","","","","","","","","",107
"NACIONAL","ENAHPE - Encontro Nacional de Hidraulica de Pocos de petroleo e gas.","Foz do Iguacu","2011","Anais do IV Encontro Nacional de Hidráulica de Poços de petróleo e Gás","","","","","","","","","",108
"NACIONAL","IV Encontro Nacional de Hidraulica de Pocos de Petroleo e Gas","Foz do Iguaçu","2011","IV Encontro Nacional de Hidraulica de Pocos de Petroleo e Gas","1","","","1","10","","","","",109
"INTERNACIONAL","7th International Congress on Industrial and Applied Mathematics - ICIAM 2011","Vancouver","2011","7th International Congress on Industrial and Applied Mathematics - ICIAM 2011","1","","","1","10","","","","",110
"INTERNACIONAL","10th WORLD CONGRESS ON COMPUTATIONAL MECHANICS","São Paulo","2012","Anais do 10th WORLD CONGRESS ON COMPUTATIONAL MECHANICS","","","","","","","","","",111
"INTERNACIONAL","Third International Conference on Parallel, Distributed, Grid and Cloud Computing for Engineering","Pécs","","Proceedings of the Third International Conference on Parallel, Distributed, Grid and Cloud Computing for Engineering","","","","","","","","","",112
"NACIONAL","ENAHPE - Encontro Nacional de Hidráulica de Poços","Campos do Jordão","2009","Anais do ENAHPE","","","","","","","","","",113
"NACIONAL","IV Escola Regional de Alto Desempenho de São Paulo","São Carlos","2013","Anais da IV Escola Regional de Alto Desempenho de São Paulo","","","","","","","","","",114
"NACIONAL","V Encontro Nacional de Hidráulica de Perfuração de Poços de Petróleo e Gás","Teresópolis","2013","Anais do V ENAHPE","","","","","","","","","",115
"NACIONAL","ENAHPE - Encontro Nacional de Hidraulica de Pocos de petroleo e gas.","Teresópolis","2013","Anais do V ENAHPE.","","","","","","","","","",116
"INTERNACIONAL","MECOM 2010 - IX Argentinean Congress on Computational Mechanics and II South American Congress on Computational Mechanics e CILAMCE 2010 - XXXI Iberian-Latin-American Congress on Computational Methods in Engineering","Buenos Aires","2010","Proceedings of CILAMCE 2010","","","","","","","","","",117
"INTERNACIONAL","XXXIV Iberian Latin American Congress on Computational Methods in Engineering","Pirinópolis","2013","Anais do XXXIV Iberian Latin American Congress on Computational Methods in Engineering","","","","","","","","","",118
"INTERNACIONAL","XXXIV Iberian Latin American Congress on Computational Methods in Engineering","Pirenópolis","2013","Anais do XXXIV Iberian Latin American Congress on Computational Methods in Engineering","","","","","","","","","",119
"INTERNACIONAL","CILAMCE","Pirenópolis","2013","Anais do CILAMCE 2013","","","","","","","","","",120
"INTERNACIONAL","CILAMCE","Pirenópolis","2013","Anais do evento CILAMCE 2013","","","","","","","","","",121
"NACIONAL","ENAHPE","Teresópolis","2013","Anais do ENAHPE 2013","","","","","","","","","",122
"INTERNACIONAL","WCCM","Barcelona","2014","Anais do WCCM 2014","","","","","","","","","",123
"INTERNACIONAL","WCCM","Barcelona","2014","Anais do WCCM 2014","","","","","","","","","",124
"INTERNACIONAL","MAFELAP","Uxbridge","2013","Anais do MAFELAP 2013","","","","","","","","","",125
"INTERNACIONAL","Sixth World Congress on Computational Mechanics","Beijing","2004","Proceedings CD-ROM of the Sixth World Congress on Computational Mechanics","","","","1","1","7894945129","Springer Verlag","","",126
