NOME-GRANDE-AREA-DO-CONHECIMENTO,NOME-DA-AREA-DO-CONHECIMENTO,NOME-DA-SUB-AREA-DO-CONHECIMENTO,NOME-DA-ESPECIALIDADE,AREAS-DO-CONHECIMENTO_Id
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",44
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",45
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",46
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",47
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",48
"ENGENHARIAS","","Estruturas","",49
"ENGENHARIAS","","Estruturas","",50
"ENGENHARIAS","","Estruturas","",51
"ENGENHARIAS","","Estruturas","",52
"ENGENHARIAS","","Estruturas","Estruturas de Concreto",53
"ENGENHARIAS","","Estruturas","Mecânica das Estruturas",54
"ENGENHARIAS","","Estruturas","Mecânica das Estruturas",55
"ENGENHARIAS","","Estruturas","Mecânica das Estruturas",56
"ENGENHARIAS","","","",57
"ENGENHARIAS","","Estruturas","",58
"ENGENHARIAS","","Estruturas","Mecânica das Estruturas",59
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","Análise Numérica",60
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","Análise Numérica",61
"ENGENHARIAS","","Fenômenos de Transporte","",62
"ENGENHARIAS","","Engenharia Térmica","",63
"ENGENHARIAS","","Fenômenos de Transporte","",64
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","",65
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",66
"ENGENHARIAS","","Estruturas","",67
"ENGENHARIAS","","Estruturas","",68
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",69
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",70
"ENGENHARIAS","","Estruturas","Mecânica das Estruturas",71
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","Análise Numérica",72
"ENGENHARIAS","","Estruturas","Estruturas de Concreto",73
"CIENCIAS_EXATAS_E_DA_TERRA","","Sistemas de Computação","",74
"ENGENHARIAS","","Estruturas","Mecânica das Estruturas",75
"ENGENHARIAS","","Estruturas","",76
"ENGENHARIAS","","Fenômenos de Transporte","",77
"ENGENHARIAS","","Fenômenos de Transporte","",78
"ENGENHARIAS","","Engenharia Térmica","",79
"ENGENHARIAS","","Fenômenos de Transporte","",80
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",81
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",82
"ENGENHARIAS","","Estruturas","",83
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",84
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","Análise Numérica",85
"ENGENHARIAS","","Estruturas","Mecânica das Estruturas",86
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","Análise Numérica",87
"ENGENHARIAS","","Telecomunicações","Sistemas de Telecomunicações",88
"ENGENHARIAS","","Estruturas","",89
"ENGENHARIAS","","Estruturas","",90
"ENGENHARIAS","","Estruturas","",91
"ENGENHARIAS","","Estruturas","",92
"ENGENHARIAS","","Estruturas","",93
"ENGENHARIAS","","Estruturas","",94
"ENGENHARIAS","","Estruturas","",95
"ENGENHARIAS","","Estruturas","",96
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",97
"ENGENHARIAS","","Estruturas","",98
"ENGENHARIAS","","Estruturas","",99
"ENGENHARIAS","","Estruturas","",100
"ENGENHARIAS","","Estruturas","",101
"ENGENHARIAS","","Estruturas","",102
"ENGENHARIAS","","Estruturas","",103
"ENGENHARIAS","","Estruturas","",104
"ENGENHARIAS","","Estruturas","",105
"ENGENHARIAS","","Estruturas","",106
"ENGENHARIAS","","Estruturas","",107
"ENGENHARIAS","","Estruturas","",108
"ENGENHARIAS","","Estruturas","",109
"ENGENHARIAS","","Estruturas","",110
"ENGENHARIAS","","Estruturas","",111
"ENGENHARIAS","","Estruturas","",112
"ENGENHARIAS","","Estruturas","",113
"ENGENHARIAS","","Estruturas","",114
"ENGENHARIAS","","Estruturas","",115
"ENGENHARIAS","","Estruturas","",116
"ENGENHARIAS","","Estruturas","",117
"ENGENHARIAS","","Estruturas","",118
"ENGENHARIAS","","Estruturas","",119
"ENGENHARIAS","","Estruturas","",120
"ENGENHARIAS","","Estruturas","",121
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","Análise Numérica",122
"ENGENHARIAS","","Estruturas","Mecânica das Estruturas",123
"ENGENHARIAS","","Estruturas","",124
"ENGENHARIAS","","Estruturas","",125
"ENGENHARIAS","","Estruturas","",126
"ENGENHARIAS","","Estruturas","",127
"ENGENHARIAS","","Estruturas","",128
"ENGENHARIAS","","Estruturas","",129
"ENGENHARIAS","","Estruturas","",130
"ENGENHARIAS","","Estruturas","",131
"ENGENHARIAS","","Estruturas","",132
"ENGENHARIAS","","Estruturas","",133
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",134
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",135
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","Análise Numérica",136
"ENGENHARIAS","","Estruturas","",137
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",138
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",139
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",140
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",141
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",142
"ENGENHARIAS","","Estruturas","Mecânica das Estruturas",143
"ENGENHARIAS","","elementos finitos","",144
"ENGENHARIAS","","Geotécnica","Mecânicas das Rochas",145
"ENGENHARIAS","","Estruturas","Mecânica das Estruturas",146
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",147
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",148
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",149
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",150
"ENGENHARIAS","","Estruturas","Mecânica das Estruturas",151
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","Análise Numérica",152
"ENGENHARIAS","","elementos finitos","",153
"ENGENHARIAS","","Estruturas","Mecânica das Estruturas",154
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",155
"ENGENHARIAS","","Estruturas","",156
"ENGENHARIAS","","Estruturas","",157
"ENGENHARIAS","","Estruturas","",158
"ENGENHARIAS","","Estruturas","Mecânica das Estruturas",159
"ENGENHARIAS","","Estruturas","",160
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",161
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",162
"CIENCIAS_EXATAS_E_DA_TERRA","","Matemática Aplicada","",163
