NOME-GRANDE-AREA-DO-CONHECIMENTO,NOME-DA-AREA-DO-CONHECIMENTO,NOME-DA-SUB-AREA-DO-CONHECIMENTO,NOME-DA-ESPECIALIDADE,AREAS-DO-CONHECIMENTO_Id
"CIENCIAS_EXATAS_E_DA_TERRA","","","",0
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","",1
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Biocatálise",2
"CIENCIAS_BIOLOGICAS","","Biologia Molecular","",3
"CIENCIAS_BIOLOGICAS","","Genética Molecular e de Microorganismos","",4
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Biocatálise",5
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","",6
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Biocatálise",7
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Síntese Orgânica",8
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Estrutura, Conformação e Estereoquímica",9
"CIENCIAS_EXATAS_E_DA_TERRA","","Físico-Química","Cinética Química e Catálise",10
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Estrutura, Conformação e Estereoquímica",11
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Estrutura, Conformação e Estereoquímica",12
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Estrutura, Conformação e Estereoquímica",13
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","",14
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","",15
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Estrutura, Conformação e Estereoquímica",16
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Estrutura, Conformação e Estereoquímica",17
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Biocatálise",18
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Biocatálise",19
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Biocatálise",20
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Biocatálise",21
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Biocatálise",22
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Biocatálise",23
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Biocatálise",24
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Biocatálise",25
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Biocatálise",26
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Biocatálise",27
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Biocatálise",28
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Biocatálise",29
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","",30
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Síntese Orgânica",31
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Estrutura, Conformação e Estereoquímica",32
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Estrutura, Conformação e Estereoquímica",33
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Medicinal","",34
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Estrutura, Conformação e Estereoquímica",35
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Estrutura, Conformação e Estereoquímica",36
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Estrutura, Conformação e Estereoquímica",37
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Síntese Orgânica",38
"CIENCIAS_EXATAS_E_DA_TERRA","","Biocatálise","",39
"CIENCIAS_EXATAS_E_DA_TERRA","","Biocatálise","",40
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Síntese Orgânica",41
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Biocatálise",42
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Biocatálise",43
"CIENCIAS_EXATAS_E_DA_TERRA","","Biotecnologia","",44
"CIENCIAS_EXATAS_E_DA_TERRA","","Biocatálise","",45
"CIENCIAS_EXATAS_E_DA_TERRA","","Biologia Química","",46
"CIENCIAS_EXATAS_E_DA_TERRA","","Biossintese","",47
"CIENCIAS_EXATAS_E_DA_TERRA","","Biossintese","",48
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Química dos Produtos Naturais",49
"CIENCIAS_EXATAS_E_DA_TERRA","","Biologia Química","",50
"CIENCIAS_BIOLOGICAS","","Biotecnologia","",51
"CIENCIAS_EXATAS_E_DA_TERRA","","Biotecnologia","",52
"CIENCIAS_EXATAS_E_DA_TERRA","","Biotecnologia","",53
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Síntese Orgânica",54
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Síntese Orgânica",55
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Biocatálise",56
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Química dos Produtos Naturais",57
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","",58
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","",59
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Química dos Produtos Naturais",60
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Química dos Produtos Naturais",61
"CIENCIAS_EXATAS_E_DA_TERRA","","Biotecnologia","",62
"CIENCIAS_EXATAS_E_DA_TERRA","","Biotecnologia","",63
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Síntese Orgânica",64
"CIENCIAS_EXATAS_E_DA_TERRA","","Biossintese","",65
"CIENCIAS_EXATAS_E_DA_TERRA","","Biotecnologia","",66
"CIENCIAS_EXATAS_E_DA_TERRA","","Biossintese","",67
"CIENCIAS_EXATAS_E_DA_TERRA","","Biotecnologia","",68
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Síntese Orgânica",69
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Síntese Orgânica",70
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","",71
"CIENCIAS_EXATAS_E_DA_TERRA","","Biotecnologia","",72
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Química dos Produtos Naturais",73
"CIENCIAS_EXATAS_E_DA_TERRA","","Química Orgânica","Química dos Produtos Naturais",74
"CIENCIAS_EXATAS_E_DA_TERRA","","Biocatálise","",75
"CIENCIAS_EXATAS_E_DA_TERRA","","Biocatálise","",76
"CIENCIAS_EXATAS_E_DA_TERRA","","Biossintese","",77
