NATUREZA,TITULO,ANO,PAIS-DE-PUBLICACAO,IDIOMA,MEIO-DE-DIVULGACAO,HOME-PAGE-DO-TRABALHO,FLAG-RELEVANCIA,DOI,TITULO-INGLES,NATUREZA-INGLES,FLAG-DIVULGACAO-CIENTIFICA,OUTRA-PRODUCAO-BIBLIOGRAFICA_Id
"Whole Genome Shotgun Project","The Whole Genome Shotgun Project of Endophytic Strain Streptomyces wadayamensis A23","2014","Estados Unidos","Inglês","MEIO_DIGITAL","http://www.ncbi.nlm.nih.gov/genome/32057","NAO","","","","NAO",0
