NATUREZA,TIPO,TITULO-DO-TRABALHO,ANO,PAIS,IDIOMA,HOME-PAGE,DOI,TITULO-DO-TRABALHO-INGLES,ORIENTACAO-EM-ANDAMENTO-DE-MESTRADO_Id
"Dissertação de mestrado","ACADEMICO","'A voz como instrumento no Brasil: um panorama da improvisação no canto popular brasileiro e a busca por uma forma brasileira de improvisar'","2016","Brasil","Português","","","",0
