NOME-GRANDE-AREA-DO-CONHECIMENTO,NOME-DA-AREA-DO-CONHECIMENTO,NOME-DA-SUB-AREA-DO-CONHECIMENTO,NOME-DA-ESPECIALIDADE,AREAS-DO-CONHECIMENTO_Id
"CIENCIAS_HUMANAS","Educação","","",119
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","",120
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","MÚSICA POPULAR",121
"LINGUISTICA_LETRAS_E_ARTES","Artes","Performance","",122
"LINGUISTICA_LETRAS_E_ARTES","Artes","Canto Popular","",123
"LINGUISTICA_LETRAS_E_ARTES","Artes","Canção Popular","",124
"LINGUISTICA_LETRAS_E_ARTES","Lingüística","Semiótica","",125
"LINGUISTICA_LETRAS_E_ARTES","Artes","MÚSICA POPULAR","",126
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","",127
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","MÚSICA POPULAR",128
"LINGUISTICA_LETRAS_E_ARTES","Artes","Televisão","",129
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música Instrumental","",130
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","Canto",131
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","",132
"LINGUISTICA_LETRAS_E_ARTES","Lingüística","Semiótica da Canção","",133
"LINGUISTICA_LETRAS_E_ARTES","Artes","História da Música","",134
"LINGUISTICA_LETRAS_E_ARTES","Artes","Canto","",135
"LINGUISTICA_LETRAS_E_ARTES","Artes","Canção Popular","",136
"LINGUISTICA_LETRAS_E_ARTES","Artes","Sociologia da música","",137
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","MÚSICA POPULAR",138
"LINGUISTICA_LETRAS_E_ARTES","Artes","Teatro","",139
"LINGUISTICA_LETRAS_E_ARTES","Lingüística","Canto Popular","",140
"LINGUISTICA_LETRAS_E_ARTES","Lingüística","Canto Popular","",141
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música e Política","",142
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","MÚSICA POPULAR",143
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","MÚSICA POPULAR",144
"LINGUISTICA_LETRAS_E_ARTES","Lingüística","Canto Popular","",145
"LINGUISTICA_LETRAS_E_ARTES","Artes","Educação Somática","",146
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","",147
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","MÚSICA POPULAR",148
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","",150
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","",151
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","",154
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","",155
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","",156
"LINGUISTICA_LETRAS_E_ARTES","Artes","Canto","",157
"LINGUISTICA_LETRAS_E_ARTES","Artes","Canto Popular","",171
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música Brasileira","",172
"LINGUISTICA_LETRAS_E_ARTES","Lingüística","Canto Popular","",173
"LINGUISTICA_LETRAS_E_ARTES","Lingüística","Canto Popular","",174
