NATUREZA,TITULO-DO-TRABALHO,ANO-DO-TRABALHO,PAIS-DO-EVENTO,IDIOMA,MEIO-DE-DIVULGACAO,HOME-PAGE-DO-TRABALHO,FLAG-RELEVANCIA,DOI,TITULO-DO-TRABALHO-INGLES,FLAG-DIVULGACAO-CIENTIFICA,TRABALHO-EM-EVENTOS_Id
"COMPLETO","A voz na Vanguarda Paulista - estética vocal e produção independente","2005","Brasil","Português","MEIO_DIGITAL","","SIM","","","NAO",0
"COMPLETO","O comportamento vocal na canção popular brasileira urbana - um estudo sobre a Vanguarda Paulista","2006","Brasil","Português","MEIO_DIGITAL","","SIM","","","NAO",1
"COMPLETO","Modelo de Análise para o Comportamento Vocal na Canção Popular","2013","Brasil","Português","MEIO_DIGITAL","[http://www.anppom.com.br]","NAO","","","NAO",2
