TITULO-DO-LIVRO,NUMERO-DE-VOLUMES,PAGINA-INICIAL,PAGINA-FINAL,ISBN,ORGANIZADORES,NUMERO-DA-EDICAO-REVISAO,NUMERO-DA-SERIE,CIDADE-DA-EDITORA,NOME-DA-EDITORA,CAPITULO-DE-LIVRO-PUBLICADO_Id
"As bambas do samba - mulher e poder na roda","B199","11","227","9788523215477","Marilda Santanna","1a","51513","Salvador","Editora da UNiversidade Federal da Bahia",0
