NATUREZA,TIPO,TITULO,ANO,PAIS,IDIOMA,HOME-PAGE,FLAG-RELEVANCIA,DOI,TITULO-INGLES,ORIENTACOES-CONCLUIDAS-PARA-MESTRADO_Id
"Dissertação de mestrado","ACADEMICO","Análise da interpretação vocal no repertório de bossa nova dos alunos da Licenciatura em Música Popular orientação Canto","2016","Brasil","Português","","NAO","","",0
"Dissertação de mestrado","ACADEMICO","Segredo e revelação: análise semiótica do comportamento vocal em Caetano Veloso","2016","Brasil","Português","","NAO","","",1
"Dissertação de mestrado","ACADEMICO","Análise do contexto do ensino da técnica vocal para o canto popular: uma possível metodologia","2014","Brasil","Português","","NAO","","",2
"Dissertação de mestrado","ACADEMICO","A Técnica Alexander aplicada ao Canto Coral - caminhos para uma educação integral","2017","Brasil","Português","","NAO","","",3
"Dissertação de mestrado","ACADEMICO","Sacundim: o scat singing de Filó Machado na interpretação de 'Take Five'","2016","Brasil","Português","","NAO","","",4
"Dissertação de mestrado","ACADEMICO","Canto popular e significação; uma proposta de análise do canto de Gal Costa no disco Fa-tal Gal a todo vapor","2017","Brasil","Português","","NAO","","",5
"Dissertação de mestrado","ACADEMICO","A hora da voz, a vez da palavra: a poética-musical da Bossa Nova e da Seconda Pratica","2017","Brasil","Português","","NAO","","",6
"Dissertação de mestrado","ACADEMICO","VIctor Assis Brasil e suas gravações de canções e brasileiras:relações de sentido entre interpretação instrumental e os regimes de integração entre melodia e letra.","2015","Brasil","Português","","NAO","","VIctor Assis Brasil e suas gravações de canções e brasileiras:relações de sentido entre interpretação instrumental e os regimes de integração entre melodia e letra.",7
