NIVEL,NOME_INSTITUICAO,NOME_ORGAO,NOME_CURSO,STATUS_DO_CURSO,ANO_DE_INICIO,ANO_DE_CONCLUSAO,FLAG_BOLSA,NOME_AGENCIA,ANO_DE_OBTENCAO_DO_TITULO,TITULO_DA_DISSERTACAO_TESE,NOME_COMPLETO_DO_ORIENTADOR
3,"Université de Paris X, Nanterre",NULL,Economia Financeira,CONCLUIDO,1975,1977,NAO,NULL,1977,Les réformes financieres de 1964/1965 au Brésil,Françoise Renversez
