NATUREZA,TITULO,ANO,PAIS,IDIOMA,HOME-PAGE,DOI,TITULO-INGLES,BANCA-JULGADORA-PARA-PROFESSOR-TITULAR_Id
"Professor titular","Participação em comissão para avaliar readmissão da ex-aluna Josiane Fachini Falvo no curso de Doutorado em Desenvolvimento Econômico","2010","Brasil","Português","","","",0
