MESTRADO_Id,SEQUENCIA-FORMACAO,NIVEL,CODIGO-INSTITUICAO,NOME-INSTITUICAO,CODIGO-ORGAO,NOME-ORGAO,CODIGO-CURSO,NOME-CURSO,CODIGO-AREA-CURSO,STATUS-DO-CURSO,ANO-DE-INICIO,ANO-DE-CONCLUSAO,FLAG-BOLSA,CODIGO-AGENCIA-FINANCIADORA,NOME-AGENCIA,ANO-DE-OBTENCAO-DO-TITULO,TITULO-DA-DISSERTACAO-TESE,NOME-COMPLETO-DO-ORIENTADOR,TIPO-MESTRADO,NUMERO-ID-ORIENTADOR,CODIGO-CURSO-CAPES,TITULO-DA-DISSERTACAO-TESE-INGLES,NOME-CURSO-INGLES,NOME-DO-CO-ORIENTADOR,CODIGO-INSTITUICAO-DOUT,NOME-INSTITUICAO-DOUT,CODIGO-INSTITUICAO-OUTRA-DOUT,NOME-INSTITUICAO-OUTRA-DOUT,NOME-ORIENTADOR-DOUT,FORMACAO-ACADEMICA-TITULACAO_Id
0,"3","3","006700000002","Universidade de São Paulo","","","33020361","Economia","60300000","CONCLUIDO","1984","1988","NAO","","","1988","Modernização e Distribuição de Renda na Agricultura no Estado da Bahia em 1980","Rodolfo Hoffmann","","","33002010036P4","","Economy","","","","","","",0
