NOME_COMPLETO,NOME_PARA_CITACAO,FLAG_RESPONSAVEL,PROJETO_NOME
Paula Dornhofer Paro Costa,"COSTA, P. D. P.;PARO, P.;COSTA, P. D.;COSTA, P.;COSTA, PAULA D. PARO;COSTA, PAULA DORNHOFER PARO",NAO,"Da Eletrônica à Computação: Não é Mágica, é Ciência!"
Leticia Rittner,"RITTNER, L.",SIM,"Da Eletrônica à Computação: Não é Mágica, é Ciência!"
Tiago Tavares,"TAVARES, T.",NAO,"Da Eletrônica à Computação: Não é Mágica, é Ciência!"
