NATUREZA,TITULO-DO-TRABALHO-TECNICO,ANO,PAIS,IDIOMA,MEIO-DE-DIVULGACAO,HOME-PAGE-DO-TRABALHO,FLAG-RELEVANCIA,DOI,TITULO-DO-TRABALHO-TECNICO-INGLES,TRABALHO-TECNICO_Id
"RELATORIO_TECNICO","The Role of Patterns in an Object-Oriented Framework for Cryptography","1999","Austria","Inglês","MEIO_DIGITAL","","NAO","","",0
"RELATORIO_TECNICO","Uma Abordagem baseada no Modelo de Componentes Tolerante a Falhas Ideais para o Desenvolvimento de  Aplicações  Orientadas a Objetos Confiáveis","1999","Brasil","Português","MEIO_DIGITAL","http://www.ic.unicamp.br/~reltech/1999/99-17.pdf","NAO","","",1
"RELATORIO_TECNICO","A Comparative Study of Fault-tolerant Concurrent Mechanisms:  Atomic Transactions, Conversations and Coordinated Atomic Actions","1999","Brasil","Inglês","MEIO_DIGITAL","http://www.ic.unicamp.br/~reltech/1999/99-21.pdf","NAO","","",2
"RELATORIO_TECNICO","A Comparative Study of Exception Handling Mechanisms for Building Dependable Object-Oriented Software","2000","Brasil","Português","NAO_INFORMADO","http://www.cs.ncl.ac.uk/publications/trs/papers/714.pdf","NAO","","",3
"RELATORIO_TECNICO","COSMOS*: a COmponent System  MOdel  for Software  Architectures","2008","Brasil","Inglês","MEIO_DIGITAL","http://www.ic.unicamp.br/~reltech/2008/08-04.pdf","NAO","","",4
"RELATORIO_TECNICO","Integrating COTS Software Components  into Dependable Software Architectures","2002","Brasil","Português","NAO_INFORMADO","http://www.cs.ncl.ac.uk/publications/trs/papers/780.pdf","NAO","","",5
