TEXTO-RESUMO-CV-RH,TEXTO-RESUMO-CV-RH-EN,DADOS-GERAIS_Id
"Professora titular da UNICAMP desde outubro 2011 na área de Engenharia de Software, com Ph.D. in Computing Science pela
Universidade de Newcastle Upon Tyne, Grã-Bretanha(1994). mestrado em
Ciência da Computação pela UNICAMP (1989) e graduação em Ciência da
Computação pela UNICAMP (1986). Obteve livre docência em Engenharia de
Software pela UNICAMP (maio/2001) e atuou como professora associada da
UNICAMP de 2001-2011. Desenvolve pesquisas em Engenharia de Software,
atuando em temas, como  por exemplo, arquiteturas de software,
desenvolvimento de software baseado em componentes, desenvolvimento
baseado em aspectos, linhas de produtos de software e sistemas
autoadaptáveis. Ela atua também na área de Tolerância a Falhas, com
ênfase em desenvolvimento de software tolerante a falhas, tratamento
de exceções, ações atômicas coordenadas e diversidade de software.
Ela publicou, com outros autores, mais de 100 artigos científicos,
capítulos de livros e livros nessas áreas, e também orientou vários
alunos de mestrado e doutorado na UNICAMP.  Contate-a no endereço
cmrubira at ic.unicamp.br","Cecilia M.F. Rubira is a Full Professor of the University of Campinas
(UNICAMP), Brazil. She received her Ph.D. in Computing Science (1994)
from the University of Newcastle, UK. Her main research areas are are
software engineering and fault tolerance.  More specifically, her
research  interests are  software architectures,  component-based
software development, software product lines, aspect-based software
development, model-driven software development, self-adaptive software
architectures, dependable software development, exception handling,
coordinated  atomic action,  and software  diversity.  She  has
co-authored more than 100 scientific papers, book chapters, and books
in these areas, and also supervises a number of MSc and PhD students
at UNICAMP.",0
