NOME-GRANDE-AREA-DO-CONHECIMENTO,NOME-DA-AREA-DO-CONHECIMENTO,NOME-DA-SUB-AREA-DO-CONHECIMENTO,NOME-DA-ESPECIALIDADE,AREAS-DO-CONHECIMENTO_Id
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",0
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",1
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",2
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",3
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",4
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",5
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",6
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",7
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",8
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",9
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",10
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",11
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",12
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",13
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",14
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",15
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",16
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",17
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",18
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",19
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",20
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",21
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",22
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",23
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",24
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",25
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",26
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",27
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",28
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",29
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",30
"CIENCIAS_EXATAS_E_DA_TERRA","","Metodologia e Técnicas da Computação","Engenharia de Software",31
