NATUREZA,TITULO-DO-SOFTWARE,ANO,PAIS,IDIOMA,MEIO-DE-DIVULGACAO,HOME-PAGE-DO-TRABALHO,FLAG-RELEVANCIA,DOI,TITULO-DO-SOFTWARE-INGLES,FLAG-DIVULGACAO-CIENTIFICA,FLAG-POTENCIAL-INOVACAO,SOFTWARE_Id
"COMPUTACIONAL","Bellatrix: Um Ambiente Integrado de Desenvolvimento de Software Basedo em Componentes","2006","Brasil","","MEIO_DIGITAL","","NAO","","","NAO","NAO",0
