NOME-GRANDE-AREA-DO-CONHECIMENTO,NOME-DA-AREA-DO-CONHECIMENTO,NOME-DA-SUB-AREA-DO-CONHECIMENTO,NOME-DA-ESPECIALIDADE,AREAS-DO-CONHECIMENTO_Id
"CIENCIAS_HUMANAS","Antropologia","","",481
"LINGUISTICA_LETRAS_E_ARTES","Artes","","",482
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","",487
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","Composição Musical",497
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","Composição Musical",498
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","Composição Musical",499
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","Análise Musical",500
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","Performance",501
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","Análise Musical",502
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","Análise Musical",506
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","Composição Musical",529
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","Educação Musical",531
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","Performance",533
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","Regência",534
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","Análise Musical",535
"LINGUISTICA_LETRAS_E_ARTES","Artes","Fundamentos e Crítica das Artes","Teoria da Arte",536
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","Composição Musical",542
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","",544
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","",545
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","",546
"LINGUISTICA_LETRAS_E_ARTES","Artes","Ópera","",558
"LINGUISTICA_LETRAS_E_ARTES","Artes","Música","Análise Musical",560
