NOME-GRANDE-AREA-DO-CONHECIMENTO,NOME-DA-AREA-DO-CONHECIMENTO,NOME-DA-SUB-AREA-DO-CONHECIMENTO,NOME-DA-ESPECIALIDADE,AREAS-DO-CONHECIMENTO_Id
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",0
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",1
"LINGUISTICA_LETRAS_E_ARTES","","Música","",2
"LINGUISTICA_LETRAS_E_ARTES","","","",3
"LINGUISTICA_LETRAS_E_ARTES","","","",4
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",5
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",6
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",7
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",8
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",9
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",10
"LINGUISTICA_LETRAS_E_ARTES","","Música","",11
"LINGUISTICA_LETRAS_E_ARTES","","Música","",12
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",13
"LINGUISTICA_LETRAS_E_ARTES","","Música","Análise Musical",14
"LINGUISTICA_LETRAS_E_ARTES","","Música","Análise Musical",15
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",16
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",17
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",18
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",19
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",20
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",21
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",22
"LINGUISTICA_LETRAS_E_ARTES","","Música","",23
"LINGUISTICA_LETRAS_E_ARTES","","Música","",24
"LINGUISTICA_LETRAS_E_ARTES","","Música","",25
"LINGUISTICA_LETRAS_E_ARTES","","Música","",26
"LINGUISTICA_LETRAS_E_ARTES","","Música","",27
"LINGUISTICA_LETRAS_E_ARTES","","Música","",28
"LINGUISTICA_LETRAS_E_ARTES","","Música","",29
"LINGUISTICA_LETRAS_E_ARTES","","Música","",30
"LINGUISTICA_LETRAS_E_ARTES","","Música","",31
"LINGUISTICA_LETRAS_E_ARTES","","Música","",32
"LINGUISTICA_LETRAS_E_ARTES","","Música","",33
"LINGUISTICA_LETRAS_E_ARTES","","Música","",34
"LINGUISTICA_LETRAS_E_ARTES","","Música","",35
"LINGUISTICA_LETRAS_E_ARTES","","Música","",36
"LINGUISTICA_LETRAS_E_ARTES","","Música","",37
"LINGUISTICA_LETRAS_E_ARTES","","Música","",38
"LINGUISTICA_LETRAS_E_ARTES","","Música","",39
"LINGUISTICA_LETRAS_E_ARTES","","Música","",40
"LINGUISTICA_LETRAS_E_ARTES","","Música","",41
"LINGUISTICA_LETRAS_E_ARTES","","Música","",42
"LINGUISTICA_LETRAS_E_ARTES","","Música","",43
"LINGUISTICA_LETRAS_E_ARTES","","Música","",44
"LINGUISTICA_LETRAS_E_ARTES","","Música","",45
"LINGUISTICA_LETRAS_E_ARTES","","Música","",46
"LINGUISTICA_LETRAS_E_ARTES","","Música","",47
"LINGUISTICA_LETRAS_E_ARTES","","Música","",48
"LINGUISTICA_LETRAS_E_ARTES","","Música","",49
"LINGUISTICA_LETRAS_E_ARTES","","Música","",50
"LINGUISTICA_LETRAS_E_ARTES","","Música","",51
"LINGUISTICA_LETRAS_E_ARTES","","Música","",52
"LINGUISTICA_LETRAS_E_ARTES","","Música","",53
"LINGUISTICA_LETRAS_E_ARTES","","Música","",54
"LINGUISTICA_LETRAS_E_ARTES","","Música","",55
"LINGUISTICA_LETRAS_E_ARTES","","Música","",56
"LINGUISTICA_LETRAS_E_ARTES","","Música","",57
"LINGUISTICA_LETRAS_E_ARTES","","Música","",58
"LINGUISTICA_LETRAS_E_ARTES","","Música","",59
"LINGUISTICA_LETRAS_E_ARTES","","Música","",60
"LINGUISTICA_LETRAS_E_ARTES","","Música","",61
"LINGUISTICA_LETRAS_E_ARTES","","Música","",62
"LINGUISTICA_LETRAS_E_ARTES","","Música","",63
"LINGUISTICA_LETRAS_E_ARTES","","Música","",64
"LINGUISTICA_LETRAS_E_ARTES","","Música","",65
"LINGUISTICA_LETRAS_E_ARTES","","Música","",66
"LINGUISTICA_LETRAS_E_ARTES","","Música","",67
"LINGUISTICA_LETRAS_E_ARTES","","Música","",68
"LINGUISTICA_LETRAS_E_ARTES","","Música","",69
"LINGUISTICA_LETRAS_E_ARTES","","Música","",70
"LINGUISTICA_LETRAS_E_ARTES","","Música","",71
"LINGUISTICA_LETRAS_E_ARTES","","Música","",72
"LINGUISTICA_LETRAS_E_ARTES","","Música","",73
"LINGUISTICA_LETRAS_E_ARTES","","Música","",74
"LINGUISTICA_LETRAS_E_ARTES","","Música","",75
"LINGUISTICA_LETRAS_E_ARTES","","Música","",76
"LINGUISTICA_LETRAS_E_ARTES","","Música","",77
"LINGUISTICA_LETRAS_E_ARTES","","Música","",78
"LINGUISTICA_LETRAS_E_ARTES","","Música","",79
"LINGUISTICA_LETRAS_E_ARTES","","Música","",80
"LINGUISTICA_LETRAS_E_ARTES","","Música","",81
"LINGUISTICA_LETRAS_E_ARTES","","Música","",82
"LINGUISTICA_LETRAS_E_ARTES","","Música","",83
"LINGUISTICA_LETRAS_E_ARTES","","Música","",84
"LINGUISTICA_LETRAS_E_ARTES","","Música","",85
"LINGUISTICA_LETRAS_E_ARTES","","Música","",86
"LINGUISTICA_LETRAS_E_ARTES","","Música","",87
"LINGUISTICA_LETRAS_E_ARTES","","Música","",88
"LINGUISTICA_LETRAS_E_ARTES","","Música","",89
"LINGUISTICA_LETRAS_E_ARTES","","Música","",90
"LINGUISTICA_LETRAS_E_ARTES","","Música","",91
"LINGUISTICA_LETRAS_E_ARTES","","Música","",92
"LINGUISTICA_LETRAS_E_ARTES","","Música","",93
"LINGUISTICA_LETRAS_E_ARTES","","Música","",94
"LINGUISTICA_LETRAS_E_ARTES","","Música","",95
"LINGUISTICA_LETRAS_E_ARTES","","Música","",96
"LINGUISTICA_LETRAS_E_ARTES","","Música","",97
"LINGUISTICA_LETRAS_E_ARTES","","Música","",98
"LINGUISTICA_LETRAS_E_ARTES","","Música","",99
"LINGUISTICA_LETRAS_E_ARTES","","Música","",100
"LINGUISTICA_LETRAS_E_ARTES","","Música","",101
"LINGUISTICA_LETRAS_E_ARTES","","Música","",102
"LINGUISTICA_LETRAS_E_ARTES","","Música","",103
"LINGUISTICA_LETRAS_E_ARTES","","Música","",104
"LINGUISTICA_LETRAS_E_ARTES","","Música","",105
"LINGUISTICA_LETRAS_E_ARTES","","Música","",106
"LINGUISTICA_LETRAS_E_ARTES","","Música","",107
"LINGUISTICA_LETRAS_E_ARTES","","Música","",108
"LINGUISTICA_LETRAS_E_ARTES","","Música","",109
"LINGUISTICA_LETRAS_E_ARTES","","Música","",110
"LINGUISTICA_LETRAS_E_ARTES","","Música","",111
"LINGUISTICA_LETRAS_E_ARTES","","Música","",112
"LINGUISTICA_LETRAS_E_ARTES","","Música","",113
"LINGUISTICA_LETRAS_E_ARTES","","Música","",114
"LINGUISTICA_LETRAS_E_ARTES","","Música","",115
"LINGUISTICA_LETRAS_E_ARTES","","Música","",116
"LINGUISTICA_LETRAS_E_ARTES","","Música","",117
"LINGUISTICA_LETRAS_E_ARTES","","Música","",118
"LINGUISTICA_LETRAS_E_ARTES","","Música","",119
"LINGUISTICA_LETRAS_E_ARTES","","Música","",120
"LINGUISTICA_LETRAS_E_ARTES","","Música","",121
"LINGUISTICA_LETRAS_E_ARTES","","Música","",122
"LINGUISTICA_LETRAS_E_ARTES","","Música","",123
"LINGUISTICA_LETRAS_E_ARTES","","Música","",124
"LINGUISTICA_LETRAS_E_ARTES","","Música","",125
"LINGUISTICA_LETRAS_E_ARTES","","Música","",126
"LINGUISTICA_LETRAS_E_ARTES","","Música","",127
"LINGUISTICA_LETRAS_E_ARTES","","Música","",128
"LINGUISTICA_LETRAS_E_ARTES","","Música","",129
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",130
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",131
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",132
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",133
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",134
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",135
"LINGUISTICA_LETRAS_E_ARTES","","Música","",136
"LINGUISTICA_LETRAS_E_ARTES","","Música","",137
"LINGUISTICA_LETRAS_E_ARTES","","","",138
"LINGUISTICA_LETRAS_E_ARTES","","Música","",139
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",140
"LINGUISTICA_LETRAS_E_ARTES","","Música","",141
"LINGUISTICA_LETRAS_E_ARTES","","Música","",142
"LINGUISTICA_LETRAS_E_ARTES","","Música","",143
"LINGUISTICA_LETRAS_E_ARTES","","Música","",144
"LINGUISTICA_LETRAS_E_ARTES","","Música","",145
"LINGUISTICA_LETRAS_E_ARTES","","Música","",146
"LINGUISTICA_LETRAS_E_ARTES","","Música","",147
"LINGUISTICA_LETRAS_E_ARTES","","Música","Análise Musical",148
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",149
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",150
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",151
"LINGUISTICA_LETRAS_E_ARTES","","Música","",152
"LINGUISTICA_LETRAS_E_ARTES","","","",153
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",154
"LINGUISTICA_LETRAS_E_ARTES","","Música","",155
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",156
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",157
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",158
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",159
"LINGUISTICA_LETRAS_E_ARTES","","","",160
"LINGUISTICA_LETRAS_E_ARTES","","","",161
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",162
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",163
"OUTROS","","","",164
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",165
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",166
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",167
"LINGUISTICA_LETRAS_E_ARTES","","Música","",168
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",169
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",170
"LINGUISTICA_LETRAS_E_ARTES","","Música","",171
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",172
"LINGUISTICA_LETRAS_E_ARTES","","Música","Análise Musical",173
"LINGUISTICA_LETRAS_E_ARTES","","Música","",174
"LINGUISTICA_LETRAS_E_ARTES","","Música","Análise Musical",175
"LINGUISTICA_LETRAS_E_ARTES","","Música","",176
"LINGUISTICA_LETRAS_E_ARTES","","Música","Análise Musical",177
"LINGUISTICA_LETRAS_E_ARTES","","Música","Análise Musical",178
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",179
"LINGUISTICA_LETRAS_E_ARTES","","Teatro","",180
"LINGUISTICA_LETRAS_E_ARTES","","Música","",181
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",182
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",183
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",184
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",185
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",186
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",187
"LINGUISTICA_LETRAS_E_ARTES","","Música","Música e Tecnologia",188
"LINGUISTICA_LETRAS_E_ARTES","","Música","Música e Tecnologia",189
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",190
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",191
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",192
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",193
"LINGUISTICA_LETRAS_E_ARTES","","Música","Análise Musical",194
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",195
"LINGUISTICA_LETRAS_E_ARTES","","Música","",196
"LINGUISTICA_LETRAS_E_ARTES","","Música","",197
"LINGUISTICA_LETRAS_E_ARTES","","","",198
"LINGUISTICA_LETRAS_E_ARTES","","Música","",199
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",200
"LINGUISTICA_LETRAS_E_ARTES","","Música","",201
"LINGUISTICA_LETRAS_E_ARTES","","Música","",202
"LINGUISTICA_LETRAS_E_ARTES","","Música","",203
"LINGUISTICA_LETRAS_E_ARTES","","Música","Instrumentação Musical",204
"LINGUISTICA_LETRAS_E_ARTES","","Música","",205
"LINGUISTICA_LETRAS_E_ARTES","","Música","",206
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",207
"LINGUISTICA_LETRAS_E_ARTES","","Música","",208
"LINGUISTICA_LETRAS_E_ARTES","","Música","",209
"LINGUISTICA_LETRAS_E_ARTES","","Música","",210
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",211
"LINGUISTICA_LETRAS_E_ARTES","","Música","",212
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",213
"LINGUISTICA_LETRAS_E_ARTES","","Música","",214
"LINGUISTICA_LETRAS_E_ARTES","","Música","",215
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",216
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",217
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",218
"LINGUISTICA_LETRAS_E_ARTES","","Música","",219
"LINGUISTICA_LETRAS_E_ARTES","","Música","",220
"LINGUISTICA_LETRAS_E_ARTES","","Música","",221
"LINGUISTICA_LETRAS_E_ARTES","","Música","",222
"LINGUISTICA_LETRAS_E_ARTES","","Música","",223
"LINGUISTICA_LETRAS_E_ARTES","","Música","",224
"LINGUISTICA_LETRAS_E_ARTES","","Música","",225
"LINGUISTICA_LETRAS_E_ARTES","","Música","",226
"LINGUISTICA_LETRAS_E_ARTES","","Música","",227
"LINGUISTICA_LETRAS_E_ARTES","","Música","",228
"LINGUISTICA_LETRAS_E_ARTES","","Música","",229
"LINGUISTICA_LETRAS_E_ARTES","","Música","",230
"LINGUISTICA_LETRAS_E_ARTES","","Música","",231
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",232
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",233
"LINGUISTICA_LETRAS_E_ARTES","","Música","Composição Musical",234
"LINGUISTICA_LETRAS_E_ARTES","","Música","Educação Musical",235
