SEQUENCIA-HISTORICO,TIPO-DE-VINCULO,ENQUADRAMENTO-FUNCIONAL,CARGA-HORARIA-SEMANAL,FLAG-DEDICACAO-EXCLUSIVA,MES-INICIO,ANO-INICIO,MES-FIM,ANO-FIM,OUTRAS-INFORMACOES,FLAG-VINCULO-EMPREGATICIO,OUTRO-VINCULO-INFORMADO,OUTRO-ENQUADRAMENTO-FUNCIONAL-INFORMADO,OUTRO-ENQUADRAMENTO-FUNCIONAL-INFORMADO-INGLES,OUTRAS-INFORMACOES-INGLES,ATUACAO-PROFISSIONAL_Id
"1","SERVIDOR_PUBLICO","LIVRE","40","SIM","7","1985","","","","NAO","","Outro (especifique)ProfessoAssistente Doutor","","",0
"1","PROFESSOR_VISITANTE","LIVRE","","NAO","02","2007","06","2007","Como Professora Visitante na Escola de Música da UFRJ, com bolsa Pós-Doc Senior, ministrei a disciplina Tópicos Especiais em Composição - Percepção, construção e análise em música eletroacústica no curso de mestrado em música nessa Instituição, e desenvolvi parte da pesquisa "Faces da Música Eletroacústica Brasileira: o Estúdio da Glória nos anos 80 e 90" sob a supervisão do Prof. Dr. Rodolfo Caesar.","SIM","","pesquisador","","",1
"1","LIVRE","LIVRE","","NAO","1","1999","","","","SIM","Revisor de projeto de fomento","","","",2
"1","LIVRE","LIVRE","","NAO","2","2005","","","","SIM","Revisor de projeto de fomento","","","",3
