TEXTO-RESUMO-CV-RH,TEXTO-RESUMO-CV-RH-EN,DADOS-GERAIS_Id
"Compositora paulista, professora doutora do Instituto de Artes da Unicamp. Bacharel em Música pela USP (1985), Mestre em Artes pela Unicamp (1993) e Doutora em Comunicação e Semiótica pela PUC-SP (1998). Realizou estudos de composição na Musikakademie Detmold e na Musikhochshule de Munique (1979-1984). Fez estágio de doutorado junto ao INA-GRM em Paris. Realizou pós-doutorado junto à Escola de Música da UFRJ (2007). Sua pesquisa musicológica se concentra na área de análise de música eletroacústica, tendo se dedicado nos últimos anos a pesquisar, documentar e analisar a música eletroacústica brasileira.

Como compositora trabalhou em pesquisas interdisciplinares junto ao LUME/UNICAMP, tendo composto música para importantes produções teatrais desse Núcleo, assim como junto a projetos do Departamento de Dança da Unicamp. Nos anos 90 desenvolveu trabalhos na área da música eletroacústica, gênero musical que responde pela maior parte de sua publicação em Cds. Tem dois Cds solos publicados e várias publicações de obras em coletâneas. Nos últimos anos tem composto também obras para Orquestras Sinfônicas. 

Foi Coordenadora do Programa de Pós-graduação em Música e Coordenadora dos Cursos de Pós-graduação do Instituto de Artes da Unicamp. Atualmente é Diretora do CIDDIC ? Centro de Integração, Documentação e Difusão Cultural da Unicamp.","bachelor's at Bacharelado Em Musica from Universidade de São Paulo (1985), master's at Arts from Universidade Estadual de Campinas (1993) and doctorate at Comunication from Pontifícia Universidade Católica de São Paulo (1998). Has experience in Arts, focusing on Musical Composition, acting on the following subjects: musica brasileira contemporânea, beethoven, música eletroacústica brasileira, análise musical and composiçao musical.",0
