NOME-DO-PREMIO-OU-TITULO,NOME-DA-ENTIDADE-PROMOTORA,ANO-DA-PREMIACAO,NOME-DO-PREMIO-OU-TITULO-INGLES,PREMIOS-TITULOS_Id
"Prêmio Especial Música Erutida APCA para Centro de Integração Documentação e Difusão Cultural na pessoa de Denise Garcia","Associação Paulista de Críticos de Arte","2013","",0
