TIPO,TITULO,ANO,PAIS,IDIOMA,NOME_DO_CANDIDATO
Doutorado,Análises Morfológica e Dinâmica da Coronária baseadas no Processamento Tridimensional de Exames de Ultrassonografia Intravascular,2010,Brasil,Português,Mônica Mitiko Soares Matsumoto
Doutorado,A framework for pattern classifier selection and fusion,2014,Brasil,Inglês,Fábio Augusto Faria
Doutorado,Espondilose cervical: manifestações clínicas e achados na Ultrassonografia das artérias vertebrais,2013,Brasil,Português,Elizângela dos Santos
Doutorado,Prevalência de alterações do sistema nervoso central em pacientes com esclerose sistêmica,2014,Brasil,Português,Sergio San Juan Dertkigil
Doutorado,"Reconstrução, Segmentação e Registro de Imagens de Ultrassom Intravascular Reconstruídas a partir dos Dados Brutos de Radiofrequência",2016,Brasil,Português,Marco Aurélio Granero Santos
Doutorado,Identificação Semi-Automática e Caracterização de Lesões em Substância Branca no Cérebro em Imagens Volumétricas de Ressonância Magnética,2016,Brasil,Português,Mariana Pinheiro Bento Leite
