NATUREZA,TIPO,TITULO,ANO,PAIS,IDIOMA,HOME-PAGE,FLAG-RELEVANCIA,DOI,TITULO-INGLES,TIPO-INGLES,OUTRAS-ORIENTACOES-CONCLUIDAS_Id
"INICIACAO_CIENTIFICA","","Isolamento e identificação de metabólitos secundários com atividades inseticidas, isolados a partir do fungo Penicillium brasilianum, um endofítico de Melia azedarach","2010","Brasil","Português","","NAO","","","",0
"INICIACAO_CIENTIFICA","","ESTUDO METABÓLICO DE P. BRASILIANUM A PARTIR DA ADIÇÃO DE INIBIDORES ENZIMÁTICOS AO MEIO DE CULTIVO.","2010","Brasil","Português","","NAO","","","",1
"INICIACAO_CIENTIFICA","","Estudos de biodegradação de materiais poliméricos utilizando fungos endofíticos","2015","Brasil","Português","","NAO","","","",2
"INICIACAO_CIENTIFICA","","ESTUDO ENZIMÁTICO DE Penicillium brasilianum, UM FUNGO ENDOFÍTICO ASSOCIADO A Melia azedarach","2013","Brasil","Português","","NAO","","","",3
