NIVEL,NOME_INSTITUICAO,NOME_ORGAO,NOME_CURSO,STATUS_DO_CURSO,ANO_DE_INICIO,ANO_DE_CONCLUSAO,FLAG_BOLSA,NOME_AGENCIA,ANO_DE_OBTENCAO_DO_TITULO,TITULO_DA_DISSERTACAO_TESE,NOME_COMPLETO_DO_ORIENTADOR
3,Universidade de São Paulo,NULL,Economia,CONCLUIDO,1984,1988,NAO,NULL,1988,Modernização e Distribuição de Renda na Agricultura no Estado da Bahia em 1980,Rodolfo Hoffmann
