PROJETO-DE-PESQUISA_Id,SEQUENCIA-PROJETO,ANO-INICIO,ANO-FIM,NOME-DO-PROJETO,SITUACAO,NATUREZA,NUMERO-GRADUACAO,NUMERO-ESPECIALIZACAO,NUMERO-MESTRADO-ACADEMICO,NUMERO-MESTRADO-PROF,NUMERO-DOUTORADO,DESCRICAO-DO-PROJETO,IDENTIFICADOR-PROJETO,DESCRICAO-DO-PROJETO-INGLES,NOME-DO-PROJETO-INGLES,FLAG-POTENCIAL-INOVACAO,NOME-COORDENADOR-CERTIFICACAO,DATA-CERTIFICACAO,NUMERO_TECNICO_NIVEL_MEDIO,PARTICIPACAO-EM-PROJETO_Id
0,"1","2015","","Da Eletrônica à Computação: Não é Mágica, é Ciência!","EM_ANDAMENTO","EXTENSAO","2","","2","","2","Desenvolvimento de oficinas de eletrônica e computação para alunos de Ensino Médio, no contexto dos programas Ciência e Arte nas Férias (CAF) e Ciência e Arte nas Férias de Inverno (CAFIN) da Unicamp.
Maiores informações:
http://www.caf.fee.unicamp.br","","Desenvolvimento de oficinas de eletrônica e computação para alunos de Ensino Médio, no contexto dos programas Ciência e Arte nas Férias (CAF) e Ciência e Arte nas Férias de Inverno (CAFIN) da Unicamp.
Maiores informações:
http://www.caf.fee.unicamp.br","Da Eletrônica à Computação: Não é Mágica, é Ciência!","NAO","","","",0
