TEXTO-RESUMO-CV-RH,TEXTO-RESUMO-CV-RH-EN,DADOS-GERAIS_Id
"Professora na Faculdade de Engenharia Elétrica de Computação (FEEC) da Unicamp. Doutora (2015) e Mestre (2009) na área de Engenharia de Computação pela Unicamp. Graduada em Engenharia Elétrica pela Unicamp (2001). Mestre em comunicações móveis pelo Politecnico di Torino - Itália (2005). Áreas de interesse: processamento digital de imagens, computação gráfica, visualização, técnicas de aprendizado de máquina, affective computing e educação STEM (Science, Technology, Engineering and Mathematics).","Paula D. Paro Costa started her career as an engineer in the telecommunications
industry. In 2005, she received a master degree in telecommunications from Politecnico di Torino,
Italy, and in 2009 a M.S. degree in Computer Engineering from the University of
Campinas, Brazil. In 2015, she achieved her PhD in Computer Engineering from the University of Campinas, Brazil. Her major
interests include digital image processing, machine learning techniques, computer graphics and visualization, affective computing. She is also interested in STEM education.",0
