NATUREZA,TITULO-DO-TRABALHO,ANO,PAIS,IDIOMA,HOME-PAGE,DOI,TITULO-DO-TRABALHO-INGLES,ORIENTACAO-EM-ANDAMENTO-DE-DOUTORADO_Id
"Tese de doutorado","Reconhecimento de Expressões Faciais","2016","Brasil","Português","","","",0
