NATUREZA,TIPO,TITULO,ANO,PAIS,IDIOMA,HOME-PAGE,FLAG-RELEVANCIA,DOI,TITULO-INGLES,TIPO-INGLES,OUTRAS-ORIENTACOES-CONCLUIDAS_Id
"INICIACAO_CIENTIFICA","","Visualização de Dados Projetados no Espaço de Componentes Principais utilizando Realidade Virtual","2017","Brasil","Português","","NAO","","","",0
"INICIACAO_CIENTIFICA","","Localização de Vagas de Estacionamento em Imagens Capturadas por Câmeras de Celular","2017","Brasil","Português","","NAO","","","",1
"INICIACAO_CIENTIFICA","","AnimaFace 2D: Implementação para Dispositivos Móveis","2017","Brasil","Português","","NAO","","","",2
