NIVEL,NOME_INSTITUICAO,NOME_ORGAO,NOME_CURSO,STATUS_DO_CURSO,ANO_DE_INICIO,ANO_DE_CONCLUSAO,FLAG_BOLSA,NOME_AGENCIA,ANO_DE_OBTENCAO_DO_TITULO,TITULO_DA_DISSERTACAO_TESE,NOME_COMPLETO_DO_ORIENTADOR
3,Universidade Estadual de Campinas,NULL,Ciência da Computação,CONCLUIDO,1987,1989,SIM,Universidade Estadual de Campinas,1989,Estudo da geração de código para uma máquina de Fluxo de Dados,Arthur João Catto
