NOME_COMPLETO,NOME_PARA_CITACAO,FLAG_RESPONSAVEL,PROJETO_NOME
Taícia Pacheco Fill,"FILL, Taícia Pacheco;Fill, Taicia Pacheco;FILL, TAICIA;FILL, TAICIA P;Fil, Taícia Pacheco;FILL, TAICIA P.;FILL, T. P.;FILL, TAÍCIA",SIM,Estudos biossintéticos utilizando abordagens Bottom-up de policetídeos produzidos por fungos do gênero Penicillium
Cristiane Izumi Wassano,"Wassano, C. I.",NAO,Estudos biossintéticos utilizando abordagens Bottom-up de policetídeos produzidos por fungos do gênero Penicillium
Carlos Ramalho,"Ramalho, C.",NAO,Estudos biossintéticos utilizando abordagens Bottom-up de policetídeos produzidos por fungos do gênero Penicillium
Taícia Pacheco Fill,"FILL, Taícia Pacheco;Fill, Taicia Pacheco;FILL, TAICIA;FILL, TAICIA P;Fil, Taícia Pacheco;FILL, TAICIA P.;FILL, T. P.;FILL, TAÍCIA",SIM,Estudos biossintéticos de produtos naturais microbianos
Cristiane Izumi Wassano,"Wassano, C. I.",NAO,Estudos biossintéticos de produtos naturais microbianos
Eder Vilhena de Araújo,"Araújo, E. V",NAO,Estudos biossintéticos de produtos naturais microbianos
Jonas Costa,"Costa, J.",NAO,Estudos biossintéticos de produtos naturais microbianos
