NOME-GRANDE-AREA-DO-CONHECIMENTO,NOME-DA-AREA-DO-CONHECIMENTO,NOME-DA-SUB-AREA-DO-CONHECIMENTO,NOME-DA-ESPECIALIDADE,AREAS-DO-CONHECIMENTO_Id
"CIENCIAS_EXATAS_E_DA_TERRA","Ciência da Computação","Teoria da Computação","Biologia Molecular Computacional",1
"CIENCIAS_EXATAS_E_DA_TERRA","Ciência da Computação","Teoria da Computação","Biologia Molecular Computacional",10
"CIENCIAS_EXATAS_E_DA_TERRA","Ciência da Computação","Teoria da Computação","Biologia Molecular Computacional",11
"CIENCIAS_EXATAS_E_DA_TERRA","Ciência da Computação","Metodologia e Técnicas da Computação","Banco de Dados",14
"CIENCIAS_EXATAS_E_DA_TERRA","Ciência da Computação","Teoria da Computação","Biologia Molecular Computacional",27
"CIENCIAS_EXATAS_E_DA_TERRA","Ciência da Computação","Teoria da Computação","Bioinformática",32
"CIENCIAS_EXATAS_E_DA_TERRA","Ciência da Computação","Teoria da Computação","Biologia Molecular Computacional",67
"CIENCIAS_EXATAS_E_DA_TERRA","Ciência da Computação","Teoria da Computação","Bioinformática",100
"CIENCIAS_EXATAS_E_DA_TERRA","Ciência da Computação","","",116
"CIENCIAS_EXATAS_E_DA_TERRA","Ciência da Computação","","",134
